	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D02250	0.052705	0.096428	0.097473	0.061266	0.059897	0.094738	0.0845105	0.1083825	0.1173275	0.0704735	0.1038845	0.0907035	0.1155415	0.0726705	0.145484	0.1094355	0.085731	0.182107	0.1066705	0.13211	0.0480875	0.0917835	0.0726295	0.1060785	0.1840605	0.0951205	0.051796	0.0643015	0.1438705	0.139901	0.088015	0.077114	0.097533	0.1275955	0.1442005	0.1656065	0.0963385	0.183854	0.1410455	0.0955725	0.0673455	0.0873835	0.107995	0.094055	0.0625005	0.7847235	0.064481	0.1074115	0.095765	0.101838	0.1215705	0.1221665	0.131334	0.1191705	0.0866175	0.097036	0.1355055	0.1156275	0.117598	0.094059	0.1556745	0.2095075	0.1421855	0.146626	0.0410895	0.0524615	0.049529	0.096592	0.0058825	0.044426	0.1901215	0.099573	0.0888285	0.1038505	0.197914	0.047455	0.0801505	0.055806	0.09401	0.101802	0.1463135	0.1196135	0.190505	0.1251425	0.1333225	0.146469	0.166097	0.06652	0.1032265	0.186492	0.1595045	0.127544	0.1386345	0.1618475	0.1966555	0.1218535	0.0940015	0.0776455	0.095042	0.064399	0.088076	0.039526	0.0925385	0.180009	0.1071805	0.139724	0.0886135	0.199765	0.056443	0.0854355	0.1963585	0.0591265	0.0942635	0.0864655	0.1166315	0.1479615	0.1030345	0.1205615	0.120652	0.080389	0.1212415	0.135798	0.1681995	0.1666555	0.148023	0.1365995	0.1301045	0.108787	0.1634395	0.2067065	0.1302155	0.1149405	0.0718455	0.0801435	0.1599365	0.0961125	0.184392	0.1195235	0.0966815	0.1140415	0.1761085	0.0994935	0.109363	0.1115005	0.1427755	0.1084655	0.109795	0.1307825	0.1066915	0.1424455	0.112774	0.149958	0.1742175	0.175297	0.19281	0.1315465	0.0926335	0.1312525	0.167195	0.0936485	0.124592	0.0733185	0.1198575	0.0532265	0.8876405	0.12223	0.0843255	0.178182	0.134864	0.0915885	0.105507	0.09223	0.114149	0.1170395	0.1285335	0.1043105	0.109953	0.121752	0.0835705	0.1223455	0.092098	0.1406985	0.111565	0.123741	0.1059335	0.131111	0.089547	0.1134605	0.115751	0.176256	0.0999715	0.091518	0.1705645	0.053938	0.1604735	0.3101375	0.1027065	0.071539	0.107448	0.1073505	0.178456	0.150943	0.1172225	0.17335	0.189507	0.0809065	0.071209	0.161138	0.160168	0.0487675	0.1057285	0.1382685	0.1238655	0.1092695	0.1241805	0.1608795	0.1054905	0.087548	0.16074	0.1442295	0.1291425	0.142055	0.0810205
D02278	0.075	0.1851435	0.2019475	0.089775	0.119645	0.1945275	0.0597405	0.090085	0.0496305	0.0172415	0.2069975	0.0142855	0.05	0.1297835	0.0454545	0.1074005	0.1492355	0.0818325	0.064516	0.0609755	0	0.013889	0.074074	0.0689655	0.0683595	0.11979	0.0730765	0.1781875	0.039646	0.09327	0.0125	0.019231	0.0822985	0.0454545	0.064516	0.138598	0.0166665	0.025533	0.091301	0.0920245	0.064516	0.0446505	0.0768995	0.013158	0.064516	0.073327	0.03678	0.0666665	0.0142855	0.0625555	0.046875	0.069222	0.057143	0.048387	0.051513	0.088828	0.0394735	0.040441	0.070664	0.082492	0.0465115	0.070943	0.075399	0.051409	0.095238	0.1145125	0.0185185	0.0350185	0.025	0.0753115	0.0454545	0.0151515	0.034483	0.09479	0.1477455	0	0.0357145	0.0843145	0.02439	0.0267105	0.093037	0.060606	0.1206755	0.056982	0.1078435	0.146637	0.150038	0.0625	0.042857	0.097222	0.1686235	0.1697845	0.0705765	0.054155	0.0950625	0.074603	0.065582	0.086207	0.028876	0.037048	0.056871	0.017857	0.0355165	0.0462585	0.046875	0.16925	0.0775535	0.13905	0.038759	0.0142855	0.0718265	0.114055	0.0749355	0.03125	0.0958445	0.0375	0.0239115	0.02206	0.060606	0.314105	0.058335	0.029412	0.0096155	0.0333335	0.1145425	0.025	0.025	0.013889	0.1023875	0.0641025	0.159999	0.014706	0.071745	0.0769255	0.0288085	0.06736	0.121314	0.047981	0.0357145	0.0657895	0.034091	0.060199	0.0151515	0.084004	0.0365855	0.0380065	0.108945	0.038418	0.0993695	0.0853265	0.076363	0.085388	0.0760715	0.1264365	0.167003	0.073418	0.080487	0.164051	0.153915	0.093454	0.214461	0.1043355	0.0080645	0.0907015	0.12223	1	0.6969685	0.1733985	0.1004475	0.013889	0.095485	0.0590265	0.054054	0.067719	0.0778555	0.1086655	0.112136	0.0588235	0.079165	0.089516	0.051724	0.0911865	0.121605	0.0469505	0.1532405	0.0843105	0.081317	0.05926	0.0569755	0.042343	0.0821845	0.0208335	0.076087	0.09576	0.06677	0.0843555	0.0920975	0.0714285	0.03125	0.078125	0.0348835	0.0518675	0.0625	0.1011575	0.1848415	0.2588665	0.0384615	0.0673075	0.1702365	0.0185185	0.0738965	0.0895055	0.030303	0.045708	0.17396	0.101585	0.048609	0.2380965	0.0483395	0.084075	0.054054	0.086935	0.039027
D02279	0.0882355	0.2236845	0.1963045	0.08846	0.1079545	0.1885695	0.048075	0.0790835	0.070221	0	0.2018345	0.015625	0.0394735	0.1414425	0.0487805	0.088288	0.2007495	0.065164	0.0714285	0.0657895	0.0208335	0.0151515	0.06	0.0555555	0.0671385	0.1106915	0.084279	0.202109	0.0424355	0.0848915	0.027778	0	0.0693225	0.032258	0.051724	0.139512	0	0.016749	0.080024	0.0826335	0.051724	0.0479485	0.058403	0	0.051724	0.0644735	0.02604	0.0535715	0	0.0552365	0.051724	0.087234	0.0625	0.034483	0.038564	0.0997765	0.0588235	0.022659	0.0695975	0.06878	0.05	0.059524	0.0891025	0.04147	0.111111	0.1026415	0	0.040131	0.0625	0.1065885	0.0625	0	0.0384615	0.096622	0.098824	0.02	0.075	0.061344	0.026316	0.022509	0.094967	0.086207	0.0815485	0.055645	0.09896	0.120065	0.127236	0.0689655	0.046875	0.0882355	0.115499	0.164058	0.047065	0.0432235	0.1038265	0.0496735	0.070685	0.096154	0.0299115	0.0389035	0.0544315	0.0416665	0.038655	0.0449655	0.051724	0.119265	0.064957	0.0871965	0.0412615	0.015625	0.0629005	0.127007	0.0875	0.034483	0.1059135	0.0555555	0.00775	0.035575	0.0666665	0.440478	0.0782145	0.020408	0.010204	0.0357145	0.085499	0.027027	0.027027	0.0151515	0.0636685	0.054054	0.170371	0.016129	0.0796445	0.076015	0.0159455	0.0664255	0.0833325	0.0324295	0.0384615	0.0714285	0.05	0.037037	0.047643	0.096627	0.054054	0.04125	0.1089655	0.041668	0.0907105	0.0770605	0.0812755	0.0908255	0.081733	0.0910765	0.1031185	0.0490585	0.088753	0.1217325	0.102345	0.072195	0.144717	0.11513	0.0084745	0.06389	0.0843255	0.6969685	1	0.119209	0.083746	0.0151515	0.0775365	0.040282	0.042857	0.05862	0.0676365	0.089118	0.103004	0.046875	0.060415	0.078749	0.037037	0.0820315	0.1131765	0.0353765	0.145449	0.075587	0.105331	0.0455195	0.0612515	0.044412	0.0727955	0.022222	0.0813955	0.083335	0.042306	0.0617645	0.0935385	0.08	0.0166665	0.107143	0.0375	0.056722	0.0689655	0.1029785	0.128701	0.182358	0.0434785	0.0714285	0.1203045	0.0434785	0.0647765	0.0800675	0.016129	0.0484405	0.11939	0.1010075	0.03655	0.237661	0.035593	0.094529	0.042857	0.0756305	0.042463
D02327	0.1920615	0.155002	0.141519	0.116492	0.1077295	0.120139	0.155933	0.158256	0.195617	0.145061	0.145229	0.2099505	0.1166065	0.0947675	0.1909035	0.171245	0.21834	0.2148335	0.28148	0.190098	0.0699265	0.155286	0.0921055	0.4773835	0.198539	0.151631	0.0861335	0.1475135	0.150304	0.1921345	0.178276	0.0940495	0.1541065	0.295699	0.28606	0.3117075	0.2610545	0.1451415	0.215442	0.1193515	0.15872	0.1229465	0.17677	0.143819	0.148755	0.1372455	0.051588	0.2311815	0.15729	0.249747	0.270803	0.2498195	0.1838415	0.2793825	0.126131	0.089395	0.191687	0.212712	0.206248	0.212835	0.3572125	0.284113	0.228443	0.196329	0.1290845	0.0657895	0.10595	0.210126	0.014706	0.0625	0.16156	0.2116135	0.122898	0.17983	0.248364	0.067947	0.1042825	0.0378235	0.142033	0.1234865	0.2338435	0.215049	0.351175	0.2832975	0.2817325	0.5694435	0.4773535	0.15468	0.2023825	0.326289	0.411517	0.128069	0.1910755	0.2021705	0.2298815	0.1793475	0.149801	0.1626045	0.136998	0.055786	0.184315	0.108717	0.1449985	0.114384	0.26724	0.148138	0.0706355	0.3268285	0.03469	0.1081455	0.1747915	0.1045435	0.1233295	0.112731	0.240457	0.2127435	0.057156	0.22181	0.247439	0.0948695	0.19203	0.222101	0.166306	0.2060195	0.319399	0.2090635	0.1895985	0.166865	0.2729885	0.233101	0.1149485	0.195882	0.157467	0.1458745	0.184535	0.187915	0.2310535	0.209821	0.174726	0.18478	0.244211	0.125533	0.163614	0.207859	0.1674715	0.2133625	0.2194345	0.1877	0.176513	0.0494225	0.153774	0.175012	0.2157915	0.2432165	0.112577	0.191665	0.155328	0.186407	0.264869	0.182575	0.217951	0.1233295	0.1133475	0.0588975	0.178182	0.1733985	0.119209	1	0.1956865	0.160046	0.222811	0.170709	0.234987	0.2414735	0.1625965	0.200398	0.195497	0.2900575	0.143611	0.2543205	0.208068	0.0517215	0.229514	0.1873265	0.1202915	0.148255	0.113614	0.124304	0.2465215	0.1105255	0.0801935	0.166071	0.2734985	0.1106705	0.1380355	0.143495	0.1758115	0.0897435	0.2638465	0.260024	0.250334	0.294429	0.2212295	0.171641	0.2683405	0.1050735	0.0918085	0.2763815	0.25972	0.0657915	0.1518555	0.3590945	0.203287	0.0921685	0.2093765	0.2697975	0.1314815	0.169368	0.208706	0.2171985	0.2564465	0.13466	0.0754555
D02338	0.1154755	0.177718	0.1340085	0.079019	0.2007145	0.1121785	0.098475	0.113153	0.189515	0.1234905	0.1361285	0.1027635	0.0920065	0.1245755	0.1299865	0.3558215	0.161923	0.176757	0.172097	0.1746535	0.0882335	0.106315	0.0857145	0.1371605	0.0888415	0.2042935	0.0715675	0.057192	0.1784025	0.188517	0.1402885	0.086745	0.2468645	0.169194	0.202382	0.2414515	0.161212	0.16255	0.195097	0.1236335	0.16123	0.127025	0.2373745	0.15648	0.121998	0.152781	0.0671435	0.2116415	0.1131835	0.16859	0.145835	0.2823535	0.13073	0.1501765	0.2015645	0.1269835	0.139901	0.123408	0.301515	0.134375	0.127218	0.1668235	0.0989475	0.1419145	0.0921035	0.090909	0.10633	0.140921	0.0166665	0.0857145	0.11778	0.0906425	0.177016	0.28993	0.231662	0.085443	0.1236055	0.0369305	0.1339625	0.1161155	0.126319	0.1956685	0.284513	0.162094	0.2020215	0.159523	0.1323295	0.1568315	0.1408495	0.153314	0.21597	0.0985175	0.201025	0.20991	0.160818	0.1692615	0.110056	0.220835	0.096482	0.0625185	0.092627	0.138079	0.10936	0.1482445	0.170637	0.1169265	0.13646	0.1637395	0.059406	0.172833	0.2035305	0.1936325	0.35262	0.1650315	0.23738	0.134129	0.067306	0.0843555	0.17085	0.0613575	0.197885	0.179036	0.1164045	0.1371015	0.1059275	0.0810925	0.161941	0.0842805	0.09497	0.181107	0.102355	0.088828	0.155171	0.2823105	0.1798115	0.4149895	0.153985	0.109515	0.156156	0.1792065	0.120415	0.0900885	0.0762225	0.078725	0.1021065	0.1155005	0.165158	0.113616	0.1594075	0.1084	0.1993545	0.2177795	0.123881	0.146518	0.128749	0.223933	0.1213885	0.1033135	0.144236	0.2697915	0.177425	0.2567105	0.0635055	0.047591	0.134864	0.1004475	0.083746	0.1956865	1	0.11438	0.3742435	0.3072205	0.15573	0.2397155	0.1883845	0.5066115	0.165847	0.2646595	0.3195205	0.139553	0.2474195	0.122296	0.1960185	0.165325	0.1135255	0.1960215	0.1374445	0.1265405	0.210317	0.1630505	0.115914	0.16615	0.163805	0.100255	0.103335	0.1240505	0.333335	0.0833335	0.0857075	0.130789	0.1231395	0.105355	0.2016255	0.140855	0.1652535	0.012075	0.10252	0.137063	0.141065	0.0757575	0.332838	0.1940555	0.1133155	0.1149785	0.140958	0.1699185	0.143104	0.1089225	0.13754	0.196072	0.19479	0.2302355	0.144948
D02340	0.0885235	0.119209	0.021739	0.0487805	0.1466145	0.0454545	0.158855	0.1546115	0.327508	0.224264	0.021739	0.2963215	0.076087	0.0641025	0.314949	0.1249985	0.184074	0.1880515	0.3728685	0.26951	0.2338845	0.7131855	0.0555555	0.20664	0.146852	0.117518	0.045695	0.064516	0.27104	0.096688	0.37774	0.080645	0.1177645	0.238558	0.202614	0.15625	0.1664365	0.2223665	0.1715815	0.0208335	0.0901425	0.2572635	0.1248905	0.131865	0.057465	0.100027	0.0652175	0.1516405	0.5577365	0.19253	0.2548175	0.212255	0.550323	0.2406485	0.190774	0.013158	0.4953415	0.2308205	0.150561	0.1834725	0.1457305	0.233536	0.151272	0.263953	0.03125	0.0757575	0.078125	0.184178	0.0172415	0.0882355	0.2827	0.340322	0.15705	0.153748	0.104187	0.2249375	0.139519	0.05238	0.3015525	0.229367	0.1498	0.194558	0.110001	0.2098885	0.2166285	0.2358495	0.272005	0.102178	0.2414415	0.2125	0.1235385	0.018182	0.1402	0.141398	0.135861	0.084738	0.157355	0.185657	0.096938	0.0737365	0.2099655	0.147623	0.200979	0.12253	0.3637685	0.150033	0.2206885	0.194807	0.075	0.123663	0.1420305	0.1414915	0.14271	0.146013	0.2189065	0.294802	0.0899485	0.19139	0.2749845	0.0142855	0.347221	0.172497	0.2196845	0.1832825	0.2138935	0.3187485	0.3709425	0.3430565	0.279941	0.160329	0.0185185	0.39436	0.1540245	0.1342	0.2402845	0.150315	0.155167	0.1335705	0.216065	0.127041	0.26849	0.0694445	0.3006395	0.270063	0.323808	0.3014605	0.1802845	0.3701385	0.106288	0.0948285	0.0910975	0.225301	0.2754985	0.193251	0.0716575	0.145835	0.165382	0.138335	0.1233965	0.1289355	0.1079735	0.13225	0.2263705	0.0609245	0.0915885	0.013889	0.0151515	0.160046	0.11438	1	0.115125	0.106201	0.4131165	0.1972085	0.171052	0.1166685	0.179109	0.2328415	0.076625	0.2768135	0.20222	0.0991235	0.207458	0.35053	0.0326085	0.0990215	0.2363765	0.0675675	0.194942	0.134046	0.0485165	0.2527115	0.2291685	0.186908	0.0926305	0.093316	0.150184	0.0694445	0.4585765	0.208069	0.275828	0.28759	0.2007695	0.1169175	0.15082	0.0285715	0.078125	0.2025245	0.138669	0.147499	0.1298705	0.154245	0.3690495	0.1653845	0.114731	0.154272	0.160319	0.0125	0.138128	0.1718325	0.2634095	0.145463	0.263578
D02342	0.0977435	0.1566665	0.120835	0.0752355	0.176947	0.105916	0.1151805	0.1099795	0.13472	0.143939	0.12239	0.091543	0.1022725	0.1082945	0.17148	0.5401475	0.235491	0.25115	0.1727915	0.179335	0.094696	0.08988	0.1060605	0.207835	0.0930975	0.187913	0.081081	0.054113	0.1441295	0.2219875	0.120962	0.0625	0.2225155	0.1711	0.1440015	0.193722	0.1223255	0.1257125	0.205394	0.127171	0.196239	0.103384	0.34646	0.145455	0.1439565	0.113715	0.030612	0.225445	0.112638	0.17058	0.145831	0.4413795	0.12976	0.1505155	0.191504	0.084923	0.138996	0.12765	0.420178	0.151363	0.1664585	0.17076	0.1300595	0.127316	0.117457	0.09375	0.078125	0.139329	0.0172415	0.0714285	0.1078225	0.0791245	0.1452755	0.5672635	0.275895	0.0914335	0.090909	0.0325625	0.0921425	0.136021	0.138613	0.2308205	0.2814615	0.160775	0.280571	0.166025	0.179795	0.190477	0.133334	0.1600725	0.213546	0.1046225	0.2202385	0.2113085	0.1703555	0.195873	0.122564	0.150533	0.1087805	0.0540645	0.0915075	0.136305	0.133043	0.129945	0.1702365	0.1087625	0.1201995	0.15215	0.0293925	0.1268255	0.145212	0.170541	0.270899	0.154953	0.2064665	0.108324	0.032491	0.08605	0.135263	0.0550695	0.1361275	0.205395	0.0851765	0.128313	0.0899975	0.0883155	0.0770815	0.0735555	0.0775485	0.1227425	0.1083335	0.0777075	0.1862765	0.3367785	0.116222	0.350695	0.1120685	0.132027	0.108283	0.1472525	0.0784685	0.0694445	0.065172	0.0996665	0.085477	0.1095185	0.1309955	0.0951855	0.2199065	0.06	0.2006695	0.1747495	0.138093	0.1767205	0.0756175	0.251513	0.128378	0.0926555	0.15017	0.3565605	0.1598715	0.2688935	0.0570945	0.0444115	0.105507	0.095485	0.0775365	0.222811	0.3742435	0.115125	1	0.2604165	0.130226	0.272007	0.138815	0.498335	0.1928115	0.202445	0.4076265	0.1084845	0.208805	0.0666665	0.2320255	0.132615	0.1136385	0.2123965	0.118694	0.11366	0.140162	0.142266	0.109281	0.1545835	0.119889	0.1060585	0.144529	0.097728	0.5791205	0.102941	0.094971	0.1549565	0.0801615	0.129073	0.238638	0.1958135	0.205267	0.00529	0.060606	0.115271	0.1540275	0.078125	0.265415	0.212162	0.1032525	0.0894485	0.0942155	0.1623385	0.1240585	0.1160195	0.1558425	0.235042	0.143815	0.186717	0.112013
D02349	0.1575765	0.19271	0.0669535	0.085979	0.2955835	0.0569935	0.19251	0.1917965	0.1234055	0.1227495	0.0687335	0.11131	0.0994765	0.119153	0.0799325	0.215084	0.206935	0.160131	0.1516215	0.1270875	0.091233	0.100246	0.0833335	0.1294795	0.133662	0.2125385	0.0543355	0.046409	0.1204815	0.1739235	0.140171	0.0924225	0.1816455	0.146201	0.1642135	0.138195	0.181195	0.153876	0.1688415	0.116164	0.1565665	0.1047165	0.221228	0.2329655	0.115518	0.093029	0.044132	0.215182	0.10474	0.204165	0.1420315	0.2185845	0.115708	0.146275	0.213638	0.089514	0.111024	0.1476685	0.230905	0.1550805	0.1247015	0.18432	0.0951975	0.09619	0.1490595	0.0714285	0.120539	0.191695	0.016129	0.0833335	0.0987075	0.100733	0.1493035	0.194474	0.198644	0.0881655	0.0898545	0.0225315	0.110183	0.1271655	0.104543	0.188984	0.227747	0.15895	0.194447	0.161101	0.1348725	0.152276	0.15483	0.15645	0.206064	0.071754	0.282736	0.3041375	0.147801	0.2486495	0.17046	0.184522	0.1394855	0.0682085	0.1334285	0.1653205	0.0992085	0.1366205	0.1499215	0.1161315	0.141082	0.1157305	0.035439	0.147804	0.111375	0.2838285	0.2620655	0.19104	0.176627	0.113575	0.092375	0.1098815	0.1493995	0.037393	0.1015615	0.1807775	0.1014585	0.1390285	0.117463	0.0699385	0.102967	0.0840085	0.1047045	0.1694465	0.059365	0.099305	0.2072575	0.3532915	0.102096	0.3530875	0.119215	0.1067615	0.1004135	0.1480265	0.115355	0.093706	0.07639	0.0900735	0.0922415	0.0912035	0.163969	0.0956785	0.1451665	0.066615	0.175553	0.123505	0.127534	0.124195	0.0753965	0.2246285	0.20584	0.093758	0.101368	0.377983	0.2350135	0.2959115	0.058489	0.023807	0.09223	0.0590265	0.040282	0.170709	0.3072205	0.106201	0.2604165	1	0.131436	0.252656	0.150523	0.2777765	0.1754415	0.226372	0.305456	0.141493	0.20707	0.0734535	0.2042035	0.127258	0.059433	0.1068375	0.0994635	0.1539965	0.1585845	0.139761	0.088553	0.1397785	0.1603725	0.10085	0.088516	0.0767315	0.208335	0.081081	0.101748	0.152031	0.1180925	0.0952385	0.195215	0.126337	0.164978	0.016395	0.0801945	0.1358985	0.0959915	0.0735295	0.33034	0.215251	0.1033485	0.1091755	0.153054	0.1498265	0.134825	0.054695	0.1174865	0.152776	0.099638	0.17607	0.107615
D02354	0.092415	0.0980595	0.0652175	0.0568845	0.15036	0.077778	0.158975	0.162829	0.333081	0.186975	0.0652175	0.2320705	0.106383	0.113335	0.2838605	0.1335265	0.127246	0.2153415	0.45873	0.260577	0.136276	0.4279815	0.0789475	0.3208995	0.1808815	0.1852595	0.059524	0.090909	0.2121695	0.1367565	0.28077	0.0882355	0.139553	0.313344	0.2287565	0.1992595	0.186914	0.22093	0.2089965	0.074468	0.133855	0.2436765	0.14937	0.112339	0.108091	0.124486	0.0714285	0.225503	0.375625	0.281337	0.35606	0.2110135	0.5935215	0.3691745	0.2158465	0.0754045	0.5598575	0.231572	0.171702	0.193985	0.208348	0.30371	0.146295	0.2259515	0.0784335	0.1	0.0857145	0.20673	0	0.1033645	0.3039705	0.35453	0.1600165	0.1697605	0.1221535	0.131915	0.0786095	0.0639865	0.26559	0.1558665	0.171079	0.2136745	0.1279435	0.224544	0.2744235	0.24271	0.2364865	0.130391	0.314189	0.250637	0.183825	0.064815	0.166959	0.1454265	0.1818195	0.1167935	0.148616	0.188595	0.109832	0.0841155	0.218055	0.11307	0.2620595	0.1465035	0.3947585	0.15762	0.1725195	0.2541915	0.074677	0.112911	0.202083	0.145517	0.1268655	0.140281	0.2512835	0.314797	0.0730325	0.1783785	0.386366	0.0594105	0.3982455	0.178366	0.204584	0.242593	0.230014	0.298725	0.357454	0.4187715	0.239722	0.153475	0.0555555	0.373015	0.1460605	0.156658	0.2552715	0.159359	0.183398	0.139205	0.2366085	0.197318	0.260463	0.076923	0.2096235	0.2318815	0.3751105	0.2631355	0.174307	0.3699475	0.1346705	0.088288	0.118713	0.2676105	0.271304	0.1719025	0.0884735	0.173576	0.15523	0.110965	0.1583335	0.1510065	0.113188	0.154788	0.1912375	0.1060905	0.114149	0.054054	0.042857	0.234987	0.15573	0.4131165	0.130226	0.131436	1	0.241713	0.209795	0.1440565	0.1944465	0.4393925	0.103026	0.3357885	0.238558	0.0911315	0.2207595	0.4659485	0.076087	0.1383935	0.2127175	0.0897435	0.282587	0.1494785	0.1094445	0.2372925	0.302445	0.1669125	0.1079665	0.099511	0.16575	0.076923	0.4204595	0.1664505	0.2672315	0.396466	0.22	0.130274	0.1690705	0.025641	0.0857145	0.2807215	0.1622225	0.0827795	0.1625865	0.22534	0.408525	0.1607125	0.145582	0.175089	0.1932655	0.0625	0.1617155	0.2119065	0.3461435	0.181287	0.184967
D02356	0.0764415	0.129165	0.0774525	0.091095	0.152433	0.0773475	0.0763745	0.07785	0.2120095	0.166895	0.0766625	0.152365	0.124687	0.08459	0.234426	0.2117315	0.132955	0.182012	0.2836265	0.2446535	0.0643665	0.1641435	0.109756	0.225165	0.1482415	0.160512	0.06383	0.038686	0.192104	0.1292635	0.15106	0.08029	0.1430235	0.24598	0.164942	0.2092405	0.187895	0.189096	0.205657	0.095848	0.1605865	0.128974	0.135386	0.1041815	0.124445	0.113459	0.0309185	0.25813	0.143451	0.13348	0.21455	0.1999115	0.2173485	0.220422	0.177907	0.0846745	0.224108	0.1605545	0.181945	0.1530195	0.1747265	0.1878445	0.139506	0.144075	0.0777625	0.0714285	0.09315	0.12263	0.026316	0.0555555	0.1616205	0.140869	0.109167	0.233128	0.250361	0.0626945	0.056818	0.0178165	0.189133	0.132741	0.145924	0.241407	0.2678625	0.1693725	0.2722	0.218108	0.163315	0.156771	0.17512	0.2313345	0.243841	0.0657585	0.2311225	0.2159255	0.1460775	0.172093	0.08938	0.2091815	0.2280345	0.043172	0.116446	0.140935	0.1026785	0.1344275	0.2524175	0.0899065	0.1138605	0.151979	0.0185185	0.1027515	0.1658655	0.148019	0.228072	0.1237025	0.299635	0.150305	0.0336535	0.1143925	0.230147	0.0348835	0.190185	0.2204565	0.139934	0.1878725	0.118711	0.1296135	0.137025	0.137607	0.1161645	0.159104	0.067302	0.152907	0.1085585	0.194245	0.159434	0.2008115	0.1184955	0.1351415	0.117233	0.2276495	0.1719915	0.0837655	0.132944	0.1539475	0.167547	0.1348855	0.1724	0.1730185	0.121059	0.0409835	0.154262	0.23098	0.204491	0.1515775	0.0434615	0.2315145	0.0864815	0.082668	0.1504645	0.176725	0.1304645	0.18961	0.1037345	0.033893	0.1170395	0.067719	0.05862	0.2414735	0.2397155	0.1972085	0.2557465	0.252656	0.241713	1	0.141726	0.22576	0.218715	0.277087	0.209425	0.21886	0.245041	0.044643	0.370177	0.1946095	0.0876775	0.124902	0.10973	0.123171	0.260467	0.1359395	0.082104	0.1602465	0.207672	0.074405	0.117286	0.0963925	0.2112885	0.107143	0.1558425	0.2143185	0.175665	0.161772	0.248105	0.184171	0.2054605	0	0.0731705	0.2014695	0.15381	0.0465115	0.20676	0.2244445	0.176757	0.0693225	0.12979	0.1430115	0.1196585	0.0793665	0.2096135	0.193803	0.167255	0.190815	0.1072315
