	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D02207	0.058926	0.166614	0.1524175	0.18656	0.1042765	0.1268415	0.097153	0.1425385	0.20897	0.080186	0.1620705	0.13063	0.1355995	0.072392	0.1221525	0.081687	0.1299125	0.126585	0.10593	0.0333335	0.1205395	0.154607	0.136498	0.0698165	0.119365	0.0933825	0.1909665	0.0746815	0.0660665	0.1470025	0.1353545	0.1329825	0.1036445	0.0731855	0.055318	0.1426375	0.079146	0.091157	0.1078495	0.105875	0.113129	0.110555	0.067182	0.0966455	0.1315505	0.0492035	0.027887	0.0496465	0.094332	0.1011335	0.0648615	0.189021	0.1045485	0.0789655	0.112363	0.086817	0.0487725	0.117675	0.055	0.0358385	0.017544	0.0254235	0.0357145	0.0254235	0.0254235	0.02459	0.1287885	0.098087	0.13508	0.0809085	0.072682	0.17836	0.120155	0.09263	0.120742	0.1847735	0.050633	0.0735105	0.109815	0.178794	0.140421	0.09987	0.200723	0.0923445	0.1642975	0.1189085	0.1486905	0.1117095	0.0825705	0.13303	0.1577255	0.1489475	0.1129035	0.0712955	0.1432025	0.113489	0.0885435	0.08208	0.0838535	0.158628	0.1477875	0.120136	0.110169	0.025862	0.0682335	0.0481835	0.094746	0.10604	0.0952355	0.1060385	0.117609	0.0963415	0.126479	0.0966455	0.10308	0.272685	0.249004	0.4773155	0.136529	0.0744625	0.094251	0.1094235	0.1401355	0.1408275	0.144149	0.138379	0.1247755	0.1245005	0.1277585	0.1311075	0.103885	0.110466	0.1247025	0.056964	0.0490465	0.1614825	0.1170835	0.162398	0.080574	0.1181655	0.0921375	0.1772665	0.119499	0.1301395	0.054136	0.119325	0.1139285	0.087391	0.139986	0.1016965	0.116943	0.0779005	0.090683	0.0850405	0.1196025	0.1406235	0.1910165	0.1571525	0.073951	0.126008	0.0631435	0.1689435	0.098565	0.203449	0.1283435	0.1839465	0.105762	1	0.229019	0.044872	0.047652	0.2139385	0.2231475	0.2307975	0.122848	0.189375	0.1747195	0.2038185	0.1323625	0.17296	0.1391705	0.0805625	0.1162155	0.1860215	0.0678075	0.1318655	0.0282925	0.18755	0.102873	0.0868265	0.2420035	0.177174	0.1864915	0.1654335	0.1275085	0.184826	0.186043	0.1335825	0.1513835	0.1024805	0.0421955	0.089601	0.196522	0.1186555	0.116196	0.116829	0.076085	0.1652055	0.0194705	0.0549
D02234	0.024717	0.1076265	0.14461	0.1312245	0.0840405	0.139737	0.072464	0.1901575	0.246848	0.2229855	0.1203865	0.2272005	0.1576825	0.069395	0.127599	0.113599	0.12503	0.1595985	0.0869005	0.0350875	0.1051305	0.1350905	0.145309	0.053175	0.1189505	0.0948925	0.1626645	0.0789855	0.070627	0.2643665	0.1769675	0.181308	0.1066685	0.0557355	0.0330755	0.181632	0.096508	0.116594	0.0949025	0.079714	0.120275	0.123343	0.07489	0.0649985	0.1803885	0.026316	0.027568	0.0684995	0.119881	0.0947815	0.053075	0.223285	0.026316	0.0526315	0.109205	0.153808	0.0615885	0.022059	0.0748515	0.0267855	0.0185185	0.017544	0.027778	0.017544	0.017544	0.016949	0.1012795	0.0808715	0.165077	0.052488	0.0923955	0.243523	0.188249	0.071542	0.110667	0.166734	0.0524945	0.0829815	0.1458185	0.111655	0.14931	0.1156825	0.110402	0.1008475	0.2043145	0.0698255	0.1259165	0.0875165	0.0851225	0.1393235	0.103771	0.0891545	0.06423	0.0794985	0.1062355	0.1035325	0.0641815	0.073304	0.050434	0.156264	0.1742085	0.1204125	0.104595	0.024522	0.0827885	0.0469925	0.125	0.0595765	0.0732215	0.09271	0.1153965	0.153028	0.1158065	0.0649985	0.0629015	0.131873	0.129416	0.198102	0.0703925	0.0742025	0.0784485	0.1610795	0.183702	0.1890045	0.2215185	0.2236845	0.18141	0.2196985	0.13115	0.109045	0.071222	0.0956815	0.0895305	0.064697	0.0324835	0.110275	0.167294	0.1672665	0.1003325	0.1263985	0.0775175	0.1123465	0.1177665	0.209033	0.0070425	0.1597985	0.145595	0.0614035	0.1695235	0.103842	0.135346	0.0583335	0.068655	0.093756	0.1051915	0.152773	0.097777	0.149747	0.0787215	0.1775165	0.0829385	0.127797	0.069742	0.1510045	0.15834	0.139922	0.032787	0.219411	0.890909	0.0936395	0.039341	0.164286	0.1734555	0.1727705	0.09363	0.1037345	0.1488125	0.131389	0.1178275	0.090648	0.1211095	0.0241935	0.1853835	0.173636	0.099447	0.160553	0.028034	0.2321	0.1115815	0.105011	0.18038	0.1403115	0.1125815	0.09111	0.1362375	0.180088	0.2116335	0.14367	0.1358845	0.052897	0.028287	0.0999375	0.1478035	0.170432	0.108773	0.1712045	0.0993725	0.153388	0.0343895	0.074435
D02237	0.0686385	0.0442655	0.0773275	0.0478515	0.144886	0.0092595	0.0280885	0.05629	0.098421	0.038928	0.0870855	0.0611395	0.025898	0.050002	0.0272725	0.013902	0.028846	0.0563845	0.0837605	0.1179405	0.1609395	0.156666	0.033243	0.0884785	0.084802	0.0049	0.075614	0.0212765	0.041915	0.095443	0.036175	0.10889	0.1731365	0.1012465	0.031285	0.05	0.109856	0.00476	0.0206135	0.08682	0.028846	0	0.0386365	0.070688	0.019231	0.0427495	0.0491585	0.0557185	0.016665	0.03766	0.075185	0.086477	0.0365855	0.007245	0.009091	0.045107	0.0604835	0.07857	0.0768165	0.044715	0	0	0	0	0	0.0113635	0.019435	0	0.009091	0.034886	0.0553145	0.0773835	0.0763885	0.0595035	0.1565605	0.1003955	0.5752985	0.055024	0.0751325	0.031665	0.0266475	0.0128385	0.033331	0.0131255	0.0734115	0.023256	0.041642	0.098185	0.022222	0.0555565	0.068245	0.0883265	0.0696175	0.107683	0.0698045	0.0820115	0.0802915	0.0842485	0.068795	0.087415	0.0272725	0.00704	0.034401	0.02439	0.047099	0.101613	0.0671505	0.0675135	0.0511015	0.0704	0.148646	0.1084775	0.120046	0.052168	0.0636135	0.0539395	0.0377835	0.038961	0.103614	0	0.0106385	0.1330795	0.108064	0.1062115	0.0876525	0.0392155	0.069745	0.0510205	0.028302	0.0468245	0.0092595	0.066205	0	0.0868505	0.0765485	0.074495	0.0185185	0.0217945	0.0538935	0.038342	0.084367	0.0451895	0.1227615	0.0603955	0.0913715	0.082661	0.1321235	0.006945	0.059929	0.149641	0.1180125	0.015385	0.0599345	0.147044	0.0253895	0.114631	0.032334	0.057145	0.040865	0.103323	0.031944	0.0853955	0.05893	0.0728755	0.115722	0.05	0.0500095	0.044872	0.0936395	1	0.040593	0.0545845	0.1741695	0.1723595	0.0281785	0.033893	0.03	0.048077	0.003845	0.047637	0.034486	0.0381635	0.0679305	0.0580165	0.0430275	0.1114245	0.035924	0.0240905	0.0725905	0.190905	0.157458	0.107719	0.167855	0.0450005	0.031162	0.116018	0.024573	0.1198265	0.0893785	0.0905075	0.042957	0.0712585	0.051834	0.1055535	0.054631	0.1297125	0.0238095	0.096188	0.049735	0.032862
D02253	0.02557	0.032203	0.0566355	0.0384615	0.0522695	0.028846	0.1170645	0.028846	0.040516	0.01852	0.041122	0.0384615	0.0573735	0.0249945	0.0825675	0.0991425	0.0443455	0.114285	0.016679	0.046591	0.064025	0.0580695	0.052772	0.0270835	0.0205035	0.0989125	0.041639	0	0.1111555	0.049791	0.03	0.042247	0.047769	0.065888	0.1066045	0.0613	0.0300835	0.1172375	0.1410045	0.075905	0.05505	0.0628385	0.141586	0.0892665	0.0623205	0.1265675	0.383335	0.053666	0.0643015	0.053483	0.00606	0.063942	0.0697525	0.068454	0.032867	0.04424	0.0380735	0.0735695	0.0197995	0.156482	0.0128205	0.02439	0.025641	0.02439	0.02439	0.023256	0.053308	0.070494	0.028302	0.036076	0.1164325	0.039876	0.0096155	0.1359405	0.1193115	0.090967	0.055405	0.094284	0.0944055	0.0977275	0.129321	0.1414935	0.0919215	0.1244865	0.0863615	0.023256	0.107022	0.0666665	0.059524	0.0834375	0.035798	0.0711015	0.122824	0.036033	0.031316	0.022739	0.025243	0.03704	0.035555	0.035727	0.0732575	0.0902725	0.080305	0.031535	0.123101	0.0604755	0.0712585	0.097592	0.0874375	0.1294715	0.07889	0.056037	0.060755	0.0892665	0.109987	0.0657945	0.057404	0.043816	0.047042	0	0	0.0262085	0.032787	0.0414135	0.025	0.055555	0.029412	0.04	0.0434365	0.0213065	0.06691	0.0893765	0.0092595	0.166306	0.0699735	0.0651265	0.1001635	0.107706	0.120472	0.0721855	0.023447	0.0731035	0.078205	0.016949	0.0401885	0.0362255	0.087955	0.0800485	0.068499	0.0441545	0.0959905	0.1310155	0.1339945	0.03722	0.042931	0.0913815	0.089384	0.0176995	0.1082805	0.0515985	0.0692645	0.0491135	0.130611	0.0473235	0.0370205	0.033066	0.113076	0.047652	0.039341	0.040593	1	0.0357145	0.0452655	0.0450905	0.0828045	0.0937405	0.0096155	0.018182	0.09461	0.126439	0.096336	0.0515895	0.051695	0.047864	0.10794	0.0833015	0.3416665	0.046727	0.0113635	0.0502215	0.059138	0.03939	0.079238	0.108562	0.033007	0.0613545	0.0464415	0.0860995	0.0365385	0.1055105	0.2810465	0.04946	0.0920855	0.0526785	0.0464975	0.035664	0.0501905	0.0828185	0.3006755	0.0712015
D02261	0.11134	0.218945	0.196582	0.3720545	0.162925	0.151035	0.07877	0.207617	0.234053	0.132303	0.2193815	0.2061905	0.167	0.143602	0.126581	0.0835125	0.183382	0.162997	0.117545	0.0416665	0.15453	0.169163	0.150461	0.1084845	0.17213	0.1107665	0.196575	0.1363455	0.0861925	0.18923	0.2106435	0.2545255	0.152414	0.105908	0.0365065	0.14313	0.1434035	0.095018	0.109375	0.158961	0.220497	0.142576	0.111851	0.1215155	0.146504	0.027778	0.02439	0.0814155	0.127653	0.159825	0.124626	0.1996595	0.027778	0.102941	0.148205	0.129073	0.0944075	0.0675495	0.1095245	0.0285715	0.03125	0.0441175	0.064516	0.0285715	0.0285715	0.027027	0.150398	0.1462905	0.1780605	0.124809	0.121032	0.181881	0.2387965	0.140096	0.13174	0.204754	0.0576865	0.0960505	0.096312	0.2242725	0.127434	0.1015915	0.157325	0.092572	0.2009115	0.135235	0.11745	0.1736345	0.127136	0.1599375	0.61727	0.1235245	0.094185	0.1198855	0.12132	0.110979	0.10016	0.115224	0.115064	0.2370675	0.2871505	0.1533015	0.147685	0.0625	0.148385	0.072293	0.178804	0.1012	0.134248	0.159411	0.196977	0.178883	0.197767	0.1215155	0.108625	0.1184825	0.089792	0.1915225	0.153585	0.138763	0.1671335	0.19423	0.1917005	0.2655485	0.2080555	0.177087	0.1728435	0.1822915	0.1785855	0.2252	0.0959935	0.1278435	0.112056	0.056945	0.028356	0.185895	0.139495	0.119544	0.134186	0.154729	0.153201	0.223396	0.198692	0.179067	0.0336625	0.1659135	0.2185305	0.117647	0.1049385	0.183552	0.111765	0.120013	0.122633	0.1424565	0.15636	0.163678	0.1451545	0.278355	0.0991455	0.197551	0.107355	0.2302395	0.132771	0.2262555	0.18093	0.2739355	0.02439	0.2139385	0.164286	0.0545845	0.0357145	1	0.458708	0.454868	0.1584655	0.13498	0.2670465	0.3096135	0.1437375	0.158277	0.1306	0.133896	0.1720885	0.155307	0.077805	0.1938385	0.025	0.1121755	0.1685825	0.1210025	0.245067	0.3035515	0.1650095	0.19271	0.1642665	0.2951015	0.110049	0.2307855	0.2256745	0.1395065	0.0677305	0.194679	0.17935	0.1872025	0.189544	0.185044	0.1020725	0.1048965	0.056755	0.0932895
D02262	0.06595	0.1382935	0.1414165	0.2345975	0.1272675	0.1209425	0.1196665	0.1568325	0.204549	0.1018425	0.167196	0.1528425	0.119928	0.115051	0.1069605	0.06213	0.1117885	0.129156	0.1199105	0.038501	0.1415255	0.1692315	0.094934	0.1078885	0.1561425	0.079004	0.1974705	0.075837	0.064136	0.140717	0.143559	0.1847055	0.1306145	0.1030125	0.0353035	0.1110575	0.0777405	0.0690255	0.0790115	0.1445235	0.153306	0.1062625	0.069964	0.0759455	0.1125	0.0303045	0.026174	0.0503	0.098766	0.10228	0.1069985	0.2016895	0.015625	0.069849	0.116305	0.098121	0.0608185	0.093661	0.106965	0.0309485	0.0081965	0.015873	0.025	0.015873	0.015873	0.007576	0.1040675	0.0924865	0.136825	0.0750005	0.0746875	0.1623145	0.152034	0.085135	0.1261865	0.1663335	0.158825	0.052717	0.130459	0.1526715	0.0936495	0.073756	0.1364415	0.0677395	0.1295305	0.0632655	0.111893	0.122955	0.060954	0.1198765	0.4355545	0.1519055	0.1394485	0.060281	0.1256095	0.136798	0.101707	0.101543	0.110068	0.1537075	0.170635	0.1189	0.1072875	0.03144	0.0893405	0.040186	0.0889735	0.0734265	0.083241	0.1120785	0.1191985	0.096645	0.1128685	0.0759455	0.0695405	0.160374	0.1122545	0.184344	0.150279	0.073407	0.081611	0.149145	0.142191	0.1813375	0.144012	0.1203125	0.1002025	0.11323	0.1098695	0.122673	0.0734215	0.107447	0.1106025	0.0452485	0.0692925	0.139544	0.118295	0.140039	0.073326	0.119545	0.15246	0.184673	0.1096085	0.1604215	0.1062755	0.149691	0.112734	0.0779355	0.1304265	0.152276	0.1495395	0.0933625	0.078713	0.1147415	0.1417925	0.2008115	0.122159	0.1549325	0.0630705	0.1494705	0.05729	0.169996	0.084076	0.298123	0.152342	0.1593425	0.014493	0.214465	0.1734555	0.1741695	0.0452655	0.458708	1	0.971775	0.1041995	0.1346545	0.162609	0.206692	0.1287055	0.1317775	0.124294	0.079429	0.11756	0.157845	0.073893	0.1315115	0.026553	0.153881	0.0890915	0.1258235	0.431238	0.201113	0.3066565	0.176011	0.1371505	0.187019	0.145334	0.1179775	0.156445	0.0904165	0.043982	0.11398	0.138827	0.151927	0.1640235	0.1129415	0.064285	0.1464425	0.039102	0.058304
D02272	0.07326	0.1519835	0.1408115	0.2421925	0.1264325	0.1205025	0.1191915	0.1559475	0.203674	0.1010125	0.15737	0.1522875	0.119333	0.114281	0.1065505	0.061835	0.1111135	0.128581	0.1191005	0.038326	0.1409505	0.1683565	0.094444	0.1069985	0.1550425	0.078649	0.2021005	0.075542	0.063886	0.140307	0.142864	0.1834455	0.1299595	0.1022075	0.0350185	0.1106025	0.0776455	0.0687555	0.0787865	0.1435985	0.152261	0.1057775	0.069359	0.0753905	0.112045	0.0301395	0.026074	0.04977	0.098036	0.101725	0.1061485	0.2008345	0.015625	0.069739	0.115955	0.097371	0.0602285	0.103626	0.10611	0.0307735	0.0081965	0.015873	0.025	0.015873	0.015873	0.007576	0.1091325	0.0917815	0.136195	0.0742955	0.0741675	0.1617895	0.151079	0.08459	0.1257115	0.1712635	0.15747	0.052607	0.129804	0.1593565	0.0933395	0.073511	0.1357165	0.0674945	0.1290655	0.0628805	0.111408	0.12209	0.060604	0.1190865	0.4452195	0.1508655	0.1385335	0.059926	0.1247795	0.135913	0.100952	0.100998	0.109328	0.1646225	0.169575	0.118465	0.1069575	0.031255	0.0884505	0.045246	0.0885235	0.0731115	0.082696	0.1111135	0.1183135	0.096195	0.1121385	0.0753905	0.0691155	0.1728965	0.1174525	0.201003	0.161574	0.073022	0.081181	0.147915	0.141586	0.1801375	0.143432	0.1198575	0.0995675	0.112735	0.1092195	0.129618	0.0732665	0.119302	0.1101625	0.0450635	0.0685525	0.153454	0.117855	0.139464	0.072831	0.118945	0.151265	0.193218	0.1143135	0.1599165	0.1038805	0.148991	0.112229	0.0778355	0.1299315	0.151306	0.1483595	0.0928825	0.078218	0.1140865	0.1408875	0.2089765	0.121519	0.1678525	0.0628355	0.1487055	0.05704	0.169346	0.083461	0.297198	0.151597	0.1713275	0.014493	0.21365	0.1727705	0.1723595	0.0450905	0.454868	0.971775	1	0.1037545	0.1339895	0.174754	0.219147	0.1282255	0.1424475	0.124014	0.094349	0.116955	0.15751	0.073423	0.1309465	0.026453	0.153141	0.0946465	0.1250985	0.430223	0.211963	0.3169515	0.176536	0.1414955	0.185649	0.1299095	0.1225775	0.167615	0.1004865	0.043807	0.113115	0.143407	0.151127	0.1824985	0.1123015	0.06389	0.139867	0.038882	0.058034
D02347	0.049363	0.124218	0.213362	0.1293715	0.2119905	0.169427	0.082937	0.1925345	0.14905	0.162147	0.162391	0.158214	0.2563885	0.129559	0.12778	0.0822645	0.185845	0.1957855	0.149756	0.014706	0.16573	0.1814655	0.2269835	0.1032235	0.172411	0.086932	0.1603735	0.131894	0.0851255	0.167795	0.20777	0.153969	0.199811	0.1507145	0.07339	0.123733	0.114265	0.137975	0.133464	0.120372	0.191577	0.21685	0.253775	0.1412695	0.126736	0.080552	0.1252545	0.129665	0.2027	0.0958145	0.1211735	0.1683715	0.015875	0.10355	0.1657235	0.247445	0.1222735	0.027046	0.116549	0.187776	0	0	0	0	0	0	0.148641	0.089775	0.1404015	0.1688085	0.1086195	0.2086585	0.164613	0.3408305	0.171783	0.1528705	0.022187	0.0142855	0.1229385	0.1971565	0.1729495	0.1291685	0.1060225	0.144886	0.1674815	0.1116335	0.1251915	0.1066465	0.060606	0.125341	0.11613	0.146941	0.100346	0.081014	0.148576	0.154766	0.0944945	0.106196	0.0963845	0.1186255	0.1932485	0.2200865	0.1950995	0.025059	0.2729115	0.089106	0.18155	0.092307	0.1222125	0.132631	0.180328	0.1119785	0.148075	0.1412695	0.143921	0.0829005	0.063271	0.094285	0.055888	0.113093	0.10988	0.1146185	0.153306	0.149945	0.159014	0.140625	0.127776	0.1449665	0.1805965	0.110923	0.08052	0.08188	0.17145	0.1332105	0.0245405	0.10625	0.1048935	0.121033	0.1053285	0.2583975	0.1021755	0.1163945	0.102743	0.176805	0.0078135	0.1325245	0.1167035	0.11834	0.0829175	0.191178	0.1295305	0.0961295	0.0928405	0.206347	0.17195	0.118954	0.0985115	0.1300805	0.082699	0.1586815	0.0803285	0.172222	0.114585	0.0813285	0.143829	0.116138	0.01058	0.122848	0.09363	0.0281785	0.0828045	0.1584655	0.1041995	0.1037545	1	0.1083335	0.157818	0.2190485	0.175869	0.170981	0.1113925	0.040542	0.135701	0.1373485	0.0814675	0.32028	0.1283875	0.1238655	0.1239185	0.0813505	0.087697	0.112777	0.109172	0.165404	0.160744	0.2128205	0.121186	0.1172205	0.121665	0.0586285	0.13283	0.1393955	0.1084235	0.162574	0.08389	0.11823	0.098552	0.0943305	0.1235135	0.082826
D02356	0	0.0763745	0.2120095	0.1016285	0.0890045	0.152365	0.124687	0.165325	0.234426	0.139191	0.2446535	0.1641435	0.1685875	0.1125	0.2274485	0.09778	0.2157065	0.238193	0.14229	0.038686	0.1210885	0.192104	0.1666685	0.0760705	0.1584485	0.116025	0.1722175	0.0994635	0.134346	0.15106	0.153314	0.2114535	0.0702505	0.1430235	0.05238	0.24598	0.0558695	0.1041815	0.14799	0.25813	0.142415	0.145379	0.076263	0.182296	0.21455	0.0512055	0.0846745	0.0735555	0.123694	0.181945	0.080437	0.1878445	0.0777625	0.09315	0.204303	0.1449075	0.095962	0.055815	0.0846655	0.03982	0.026316	0.02439	0.0394735	0.02439	0.02439	0.0357145	0.143116	0.2364365	0.1556885	0.115383	0.139285	0.1616205	0.140869	0.109167	0.1350445	0.2658095	0.0178165	0.074404	0.1566535	0.2583775	0.1894035	0.131085	0.962039	0.105875	0.197758	0.148108	0.2545545	0.143002	0.120109	0.2017045	0.1254155	0.2566305	0.1942785	0.042553	0.13516	0.1316785	0.08235	0.080592	0.082095	0.09564	0.1330015	0.1268015	0.1564	0.0477215	0.0779145	0.031451	0.094497	0.2091815	0.1934665	0.2591185	0.147401	0.0703475	0.201025	0.182296	0.2018965	0.212085	0.2280345	0.24604	0.043172	0.1007695	0.140935	0.1026785	0.1928005	0.2063495	0.186165	0.2292115	0.19224	0.1754865	0.2102565	0.092988	0.215367	0.018868	0.15726	0.0336535	0	0.1041685	0.230147	0.1878725	0.135616	0.155687	0.072202	0.1185605	0.0897365	0.1296135	0.037815	0.1455275	0.0869585	0.090831	0.1813365	0.07174	0.1351415	0.0837655	0.2187515	0.0762665	0.1724	0.09228	0.8763725	0.0873215	0.130953	0.159735	0.085366	0.2392595	0.211212	0.123918	0.1705445	0.1295515	0.174397	0.189375	0.1037345	0.033893	0.0937405	0.13498	0.1346545	0.1339895	0.1083335	1	0.1880065	0.1774535	0.1241665	0.186338	0.2392285	0.0212765	0.21886	0.1930375	0.1075075	0.149791	0.0770645	0.207672	0.074405	0.076421	0.128166	0.140359	0.198662	0.2314065	0.1357715	0.194464	0.2014695	0.0796715	0.0977435	0.0610305	0.0959875	0.096432	0.277025	0.163127	0.0572105	0.0840415	0.1279295	0.07025	0.0799385	0.0875
D02360	0.13143	0.2727285	0.2525245	0.1824655	0.1646135	0.317088	0.0813955	0.30346	0.2316125	0.2498035	0.2349355	0.329587	0.3240755	0.1762945	0.210097	0.158373	0.278683	0.282741	0.2048385	0.0333335	0.170511	0.216802	0.25934	0.1310365	0.3124285	0.10893	0.2478065	0.2312915	0.112204	0.253146	0.374671	0.292425	0.141327	0.124055	0.0172415	0.242485	0.1092985	0.131258	0.0999155	0.1720415	0.23801	0.3149805	0.1640245	0.143768	0.2493815	0.0166665	0.0142855	0.149871	0.22483	0.147493	0.1305565	0.2301065	0.034483	0.086207	0.18537	0.2531685	0.12061	0.0896665	0.153243	0.0357145	0.04	0.0357145	0.06	0.0357145	0.0357145	0.0333335	0.2237975	0.156566	0.3110745	0.1524195	0.1554095	0.2283825	0.3007405	0.168236	0.11477	0.2630985	0.028846	0.111111	0.15786	0.2289155	0.179068	0.12193	0.183332	0.1094785	0.2351555	0.1418995	0.1995315	0.1340025	0.1466345	0.2062305	0.2018535	0.150425	0.0922635	0.113525	0.185643	0.191458	0.1188805	0.15726	0.1186855	0.2881365	0.237515	0.255048	0.16927	0.037037	0.16922	0.102744	0.2566785	0.1515155	0.1593375	0.16455	0.1568335	0.16488	0.1571985	0.143768	0.1265305	0.140584	0.0855685	0.195545	0.095554	0.1934535	0.170583	0.145707	0.2270655	0.2828705	0.2577655	0.266623	0.3053595	0.3043995	0.2692965	0.233588	0.11282	0.1273865	0.1703135	0.0441175	0	0.262298	0.2344285	0.174907	0.171266	0.310758	0.123016	0.14901	0.2036135	0.2086485	0.030523	0.187946	0.146243	0.0833335	0.1809785	0.136462	0.1547625	0.0757575	0.110882	0.170115	0.179325	0.153928	0.162127	0.332185	0.127783	0.2519235	0.140725	0.228782	0.119775	0.1347525	0.194806	0.200982	0.0454545	0.1747195	0.1488125	0.03	0.0096155	0.2670465	0.162609	0.174754	0.157818	0.1880065	1	0.3238775	0.15783	0.195484	0.191467	0.15038	0.3645465	0.2330815	0.1034135	0.1901815	0.014706	0.1977145	0.2403115	0.087545	0.138199	0.2559515	0.19889	0.177915	0.290425	0.27604	0.19945	0.2013335	0.277245	0.1410255	0.013158	0.2151345	0.2234385	0.2592605	0.1455415	0.1813225	0.159685	0.0921185	0.013889	0.123483
D02362	0.127119	0.240584	0.263499	0.2354	0.194444	0.2042505	0.074468	0.3124505	0.232266	0.1630285	0.2679485	0.240371	0.223215	0.134508	0.15995	0.114471	0.2582305	0.2018225	0.13802	0.0625	0.2179965	0.256662	0.2371325	0.126767	0.1969715	0.0957505	0.2767855	0.1272705	0.0783745	0.2300735	0.2779785	0.252753	0.200432	0.12976	0	0.181833	0.11512	0.0855325	0.1137065	0.137566	0.176588	0.21726	0.147015	0.130305	0.1864545	0.014706	0.026316	0.10405	0.185465	0.148512	0.125161	0.2229795	0.030303	0.0588235	0.162915	0.17766	0.1073195	0.11875	0.136238	0.048387	0.0166665	0.03125	0.0333335	0.03125	0.03125	0.0454545	0.1757585	0.085431	0.1902435	0.1455145	0.1222505	0.248691	0.225235	0.161095	0.1586865	0.2236165	0.0673075	0.060606	0.148913	0.290385	0.173183	0.092733	0.17329	0.1099055	0.2242485	0.168782	0.176278	0.174973	0.136713	0.2033495	0.241316	0.205605	0.0995935	0.0526315	0.178961	0.1995595	0.116086	0.131626	0.0994945	0.2345885	0.179837	0.184687	0.143939	0.032258	0.13181	0.0742995	0.1635	0.1262045	0.1347555	0.145835	0.230863	0.140973	0.190478	0.120835	0.1532345	0.1319	0.0955355	0.213126	0.1071375	0.143115	0.172015	0.15491	0.240897	0.266369	0.2511325	0.2011605	0.208483	0.207963	0.2502185	0.198446	0.1023685	0.13251	0.208423	0.0394735	0	0.213661	0.176588	0.1332815	0.135621	0.224923	0.136209	0.1435035	0.183334	0.1985865	0.02817	0.1885695	0.1432	0.057143	0.137365	0.210813	0.11227	0.0526315	0.145669	0.20909	0.180554	0.1707905	0.1545	0.234068	0.0919535	0.21446	0.0826195	0.26111	0.165868	0.1712975	0.2077695	0.243123	0.026316	0.2038185	0.131389	0.048077	0.018182	0.3096135	0.206692	0.219147	0.2190485	0.1774535	0.3238775	1	0.114471	0.1729925	0.16377	0.1273955	0.207458	0.2163695	0.1019605	0.2032235	0.027027	0.14852	0.1762445	0.102259	0.174525	0.27976	0.196669	0.223278	0.185212	0.3119065	0.1378465	0.181899	0.223845	0.1362605	0.02439	0.16264	0.1978895	0.20278	0.1121075	0.18238	0.1098485	0.09858	0.025641	0.0682585
