	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D01854	0,1790735	0,230505	0,1618115	0,158065	0,152822	0,0934215	0,034109	0,10372	0,127813	0,1581405	0,124472	0,1270395	0,107848	0,0666135	0,1289385	0,0468575	0,103965	0,1053295	0,0875335	0,1076465	0,1616815	0,160695	0,1003655	0,0417235	0,1149135	0,045712	0,16327	0,0425715	0,1009325	0,154673	0,107198	0,1268765	0,1261935	0,087526	0,0106355	0,130587	0,0958835	0,064029	0,0742255	0,086574	0,0974065	0,0970025	0,0780955	0,079846	0,1062835	0,0232415	0,0369335	0,155384	0,110578	0,0895145	0,0416285	0,166264	0,0084745	0,025535	0,10086	0,171947	0,0730155	0,0469155	0,08507	0,039904	0,009091	0,017544	0,0089285	0,017544	0,017544	0,016949	0,1242345	0,0553115	0,08231	0,0578655	0,0818605	0,133308	0,1231265	0,0880905	0,153668	0,2173535	0,0861935	0,054788	0,1081455	0,1465925	0,132703	0,0774365	0,078859	0,0704915	0,197824	0,050133	0,0909915	0,1221215	0,0543615	0,144853	0,2090885	0,094984	0,0978965	0,0574905	0,0814525	0,0910825	0,0397275	0,048074	0,0396475	0,183669	0,1190125	0,2027965	0,0740355	0,008772	0,0727285	0,1005155	0,0865225	0,0582615	0,059647	0,08834	0,136677	0,104282	0,10516	0,0701465	0,070949	0,155082	0,082227	0,1167755	0,1676665	0,0462345	0,042638	0,140249	0,1153965	0,123589	0,1096625	0,119979	0,134775	0,12205	0,10215	0,1219355	0,0547475	0,1407925	0,0955065	0,0502535	0,1434045	0,2680305	0,1131845	0,086352	0,0798305	0,1074085	0,0621035	0,1489285	0,185235	0,1603825	0,057569	0,122555	0,1275095	0,0338335	0,105002	0,141077	0,137122	0,0654835	0,059006	0,111676	0,0736005	1	0,0689865	0,177399	0,098011	0,1421405	0,059719	0,132109	0,0565975	0,133354	0,142286	0,1051505	0,0370935	0,157762	0,136713	0,111131	0,1041015	0,191208	0,2062615	0,2185615	0,105584	0,07999	0,159743	0,1733655	0,213934	0,210809	0,072128	0,1206005	0,1465085	0,118562	0,093023	0,113074	0,033585	0,1192495	0,1503715	0,179815	0,1632875	0,194848	0,12049	0,209246	0,170916	0,1756325	0,083422	0,179355	0,1878095	0,2008305	0,036815	0,1137	0,1138105	0,144672	0,169478	0,1533595	0,0968675	0,139635	0,0308445	0,0611015
D01969	0	0,0589825	0,16773	0,0957015	0,0670925	0,1322415	0,1296415	0,1240765	0,2172285	0,10056	0,1991895	0,1307685	0,1183705	0,0883655	0,180576	0,0943985	0,1612195	0,166847	0,125025	0,044094	0,1032495	0,1489975	0,11975	0,06942	0,11512	0,116049	0,1408545	0,092664	0,1236925	0,123754	0,1029845	0,164776	0,056322	0,1138565	0,0491685	0,205171	0,050848	0,0920685	0,1334415	0,253093	0,1054715	0,1145945	0,0548015	0,158177	0,1864555	0,050981	0,0778715	0,057493	0,0831865	0,148452	0,077172	0,1844235	0,0834255	0,120618	0,1707245	0,100196	0,07287	0,050135	0,068557	0,0406875	0,02439	0,0348835	0,05	0,0348835	0,0348835	0,0454545	0,11181	0,266415	0,1342445	0,0862535	0,122131	0,130235	0,1103905	0,08329	0,1145485	0,2544735	0,017398	0,078283	0,1213415	0,2503345	0,177892	0,1186385	0,941736	0,0918005	0,157735	0,1591245	0,2670935	0,141958	0,121711	0,1712145	0,1110995	0,1943935	0,166579	0,0510205	0,0990245	0,108928	0,065015	0,0884185	0,0758385	0,091238	0,11112	0,0984385	0,1366465	0,0551905	0,056653	0,025134	0,083477	0,221638	0,169915	0,2231135	0,1408265	0,0781365	0,20653	0,159402	0,1704985	0,3081705	0,379039	0,3413795	0,0456995	0,09658	0,1323185	0,0848525	0,163596	0,1732845	0,157974	0,200156	0,1634155	0,1482425	0,1714505	0,0915035	0,2152595	0,017857	0,1260715	0,028763	0	0,0885865	0,1793105	0,167138	0,132539	0,113893	0,0705855	0,134003	0,0967665	0,0899235	0,0413225	0,1228245	0,09549	0,1167985	0,1756315	0,05275	0,105463	0,0929665	0,1932655	0,05614	0,14865	0,0615305	1	0,08106	0,1335365	0,1335105	0,0930235	0,194294	0,189741	0,109374	0,146366	0,1252215	0,171015	0,2091215	0,093417	0,035239	0,086349	0,1347695	0,115594	0,115569	0,0809015	0,9174575	0,155072	0,150985	0,12932	0,1450275	0,2283745	0,02	0,1606575	0,1645495	0,093704	0,12576	0,074763	0,180925	0,0586195	0,0657285	0,115015	0,1206935	0,181121	0,203698	0,099144	0,202332	0,1705665	0,083565	0,0820875	0,073065	0,0840595	0,0582185	0,27824	0,1241465	0,04709	0,066665	0,102315	0,083449	0,0646715	0,0813955
D02041	0,1574505	0,3928155	0,141679	0,226317	0,1402115	0,149934	0,1541575	0,1699565	0,153113	0,138735	0,149862	0,190658	0,1892695	0,1215495	0,105529	0,14322	0,1323515	0,13808	0,104432	0,048387	0,1326125	0,14177	0,148079	0,099799	0,147894	0,14914	0,158125	0,113948	0,095014	0,227458	0,16563	0,1755385	0,134473	0,0820285	0,0585185	0,157829	0,096844	0,143195	0,123326	0,1722885	0,1752165	0,1399235	0,124913	0,0997455	0,143058	0,060658	0,0157885	0,0912635	0,107496	0,16919	0,097814	0,1373485	0,0892855	0,086885	0,0981905	0,149387	0,1416625	0,10147	0,1311595	0,0353535	0,017857	0,035479	0,0357145	0,034244	0,036924	0,0151515	0,25065	0,1070535	0,145577	0,182306	0,118798	0,1888685	0,229745	0,120855	0,1103755	0,162965	0,065416	0,1431335	0,137765	0,1988715	0,137525	0,132695	0,0844885	0,1224795	0,157331	0,111013	0,1069	0,129022	0,1226645	0,1200245	0,2211945	0,0833805	0,0567515	0,0460605	0,121425	0,107375	0,0913035	0,118067	0,0895885	0,4541365	0,1787835	0,121481	0,199895	0,034483	0,113954	0,087192	0,2275335	0,0934385	0,160065	0,123251	0,1308215	0,2277735	0,1289115	0,1653115	0,1382535	0,1128885	0,0801005	0,140225	0,202409	0,111971	0,097069	0,1647945	0,150472	0,1892695	0,188745	0,1935965	0,20515	0,199165	0,14291	0,200417	0,0797675	0,1665775	0,0792725	0,0752295	0,00028	0,2709045	0,13638	0,1568845	0,1345175	0,17599	0,144934	0,187935	0,2224915	0,128785	0,061944	0,134691	0,1652495	0,08397	0,1163865	0,148894	0,0865815	0,1478135	0,144952	0,123227	0,1017595	0,177399	0,08106	1	0,1098755	0,2078935	0,1202765	0,146265	0,148834	0,151677	0,136915	0,2184665	0,027778	0,1522975	0,153622	0,05029	0,0102645	0,27237	0,1677025	0,1713625	0,0975355	0,0740965	0,301605	0,215398	0,096235	0,200295	0,1053095	0,1143585	0,185585	0,1056815	0,1121315	0,1565235	0,016179	0,1122685	0,23084	0,1199785	0,16451	0,2690095	0,1540305	0,16873	0,176645	0,1855005	0,096616	0,2192065	0,415805	0,1521625	0,027061	0,236472	0,194239	0,1952555	0,1592595	0,1871635	0,114026	0,079524	0,014308	0,103825
D02086	0,00432	0,0935105	0,1792015	0,109991	0,16308	0,1052605	0,120075	0,0911505	0,123706	0,1473595	0,139995	0,171226	0,10724	0,1428345	0,18248	0,15545	0,1092405	0,269203	0,091629	0,0357145	0,12323	0,143876	0,0937985	0,0966035	0,1408035	0,112428	0,130445	0,108238	0,936787	0,123578	0,096455	0,1290805	0,1430525	0,30459	0,06318	0,1658915	0,063075	0,1190505	0,10318	0,1493385	0,15835	0,0968425	0,120853	0,4514185	0,193624	0,091035	0,152297	0,1717485	0,065756	0,1693315	0,0948685	0,1186175	0,1138765	0,1335145	0,1822355	0,1775015	0,1095535	0,0718335	0,1196145	0,192535	0,0208335	0,0185185	0,0416665	0,0185185	0,0185185	0,0357145	0,1410995	0,196593	0,125116	0,1294	0,4080225	0,093069	0,105675	0,1392235	0,1439325	0,199451	0,020003	0,096154	0,127117	0,155619	0,143207	0,1261715	0,1398275	0,114566	0,157575	0,125	0,2545945	0,131525	0,428425	0,1990565	0,0736265	0,131906	0,1397245	0,10171	0,096388	0,1063445	0,0948725	0,140458	0,0862175	0,1724	0,161053	0,0805345	0,14542	0,0625	0,130721	0,076923	0,128885	0,34947	0,3809735	0,3048915	0,1911765	0,5197085	0,1620915	0,395645	0,2392715	0,079325	0,0887265	0,1041765	0,063502	0,1278015	0,0892855	0,0720595	0,134056	0,1413715	0,1425895	0,1788165	0,16654	0,1425975	0,105951	0,1024055	0,125	0,042881	0,0555555	0,040423	0,00049	0,151385	0,3496015	0,1381075	0,4445795	0,096744	0,0776675	0,145905	0,553335	0,0872805	0,0283625	0,1053605	0,5370365	0,128096	0,1661965	0,13711	0,109113	0,11724	0,3037365	0,1299815	0,1287605	0,098011	0,1335365	0,1098755	1	0,228647	0,582595	0,136356	0,3150605	0,0569505	0,1184345	0,14411	0,115173	0,073346	0,0769865	0,03176	0,1152905	0,0929355	0,0542105	0,0542055	0,070704	0,128418	0,115608	0,0841985	0,113487	0,2159295	0,2037865	0,045155	0,1330175	0,095383	0,132082	0,107759	0,1558905	0,150685	0,1	0,0924295	0,060431	0,10262	0,083235	0,1166595	0,085326	0,292498	0,1188845	0,507666	0,157295	0,076835	0,088365	0,0902785	0,1502105	0,204844	0,0531915	0,110765	0,134165	0,070963	0,072831	0,5532
D02087	0,056912	0,1701915	0,257985	0,11956	0,1607265	0,173975	0,0870185	0,302451	0,260457	0,214365	0,1880225	0,30586	0,1769675	0,144353	0,162823	0,162032	0,184682	0,246552	0,1212775	0,117761	0,182563	0,222421	0,1753165	0,087886	0,1882265	0,1274615	0,2153835	0,103974	0,206709	0,314878	0,207934	0,454078	0,168545	0,13934	0,037066	0,184107	0,119193	0,1345105	0,159045	0,141576	0,16667	0,165825	0,149229	0,199827	0,2886575	0,0559165	0,0591765	0,1305245	0,130401	0,11547	0,087561	0,24478	0,1059785	0,06329	0,1847315	0,2148845	0,150494	0,0411965	0,1042655	0,0507235	0,0135135	0,0125	0,039497	0,0125	0,0125	0,03456	0,204832	0,0836825	0,178765	0,203753	0,243268	0,2316815	0,244854	0,1272945	0,205355	0,292541	0,058535	0,0789475	0,2409365	0,2846175	0,192355	0,1392285	0,151575	0,142948	0,228468	0,1148805	0,2033875	0,13962	0,123908	0,241407	0,1474895	0,139448	0,098224	0,0849285	0,134985	0,1374435	0,0952835	0,1276635	0,0870205	0,1764015	0,1702565	0,145752	0,207072	0,0405405	0,1280585	0,111172	0,1547985	0,17378	0,2210095	0,2096315	0,333141	0,2598905	0,396616	0,210167	0,185106	0,1245645	0,1429975	0,129367	0,1646185	0,10142	0,105743	0,196457	0,35916	0,4442165	0,3811115	0,2020685	0,236672	0,2074625	0,17992	0,14406	0,089954	0,0578935	0,1028075	0,0811895	0,000455	0,146632	0,3019165	0,19132	0,2675665	0,2594405	0,1050965	0,1580195	0,2973385	0,1988295	0,0166985	0,282799	0,2903975	0,0617155	0,147786	0,132304	0,1059135	0,057228	0,172707	0,1586455	0,128729	0,1421405	0,1335105	0,2078935	0,228647	1	0,2009865	0,183961	0,1770515	0,1097945	0,319085	0,1401825	0,0465115	0,119738	0,1669065	0,099963	0,0389185	0,179881	0,1343455	0,1343255	0,1230165	0,141615	0,2214335	0,198195	0,1005695	0,174537	0,170825	0,039406	0,238342	0,2178285	0,1924355	0,2210545	0,0476485	0,2414275	0,115237	0,1907645	0,1161965	0,16347	0,2166225	0,2336115	0,1538885	0,31561	0,2054835	0,273577	0,1643865	0,093915	0,0513785	0,2101085	0,2204565	0,960276	0,074095	0,1918105	0,0874635	0,112568	0,0397485	0,178048
D02088	0,004085	0,101764	0,105311	0,100415	0,152611	0,112879	0,1110905	0,099529	0,1013535	0,1598455	0,136855	0,153813	0,1162085	0,1564	0,1720665	0,13765	0,1196715	0,128282	0,1213695	0,019231	0,123268	0,1361195	0,0834295	0,1279345	0,176614	0,129637	0,0846105	0,1468685	0,557265	0,114635	0,1060085	0,1095055	0,156117	0,26751	0,071187	0,150381	0,089293	0,1186455	0,1023305	0,1050935	0,1482115	0,1032785	0,109124	0,209155	0,2206315	0,0756525	0,103064	0,22451	0,0715365	0,16252	0,1262945	0,0968555	0,1458425	0,1213165	0,1424235	0,1610595	0,1337525	0,060991	0,134435	0,0572735	0,05	0,0434785	0,075	0,0434785	0,0434785	0,04	0,1539205	0,22145	0,133878	0,1177965	0,4602145	0,0853735	0,1147285	0,1041675	0,107836	0,1447895	0,0212085	0,1086955	0,1140425	0,119648	0,1039535	0,1263005	0,097561	0,0968145	0,153256	0,142857	0,14747	0,131556	0,696026	0,17126	0,0658925	0,0952445	0,0529155	0,1362305	0,1017435	0,0968295	0,1215285	0,15106	0,1133385	0,187689	0,152145	0,0853735	0,1386815	0,0454545	0,11855	0,1193915	0,143675	0,202545	0,175581	0,1570865	0,1538665	0,544919	0,112789	0,1571455	0,199528	0,054457	0,061094	0,095825	0,05596	0,1414025	0,125	0,0612985	0,0755005	0,124192	0,0947155	0,150591	0,1363295	0,1335195	0,115753	0,127392	0,096774	0,0299615	0,078125	0,0429035	0,000465	0,1741075	0,1765025	0,14936	0,4984655	0,11672	0,100464	0,144855	0,5104485	0,0691945	0,0397045	0,0708975	0,49511	0,116065	0,156853	0,149386	0,087231	0,1249505	0,2087535	0,1422245	0,1381365	0,059719	0,0930235	0,1202765	0,582595	0,2009865	1	0,133229	0,216221	0,0506345	0,067425	0,1227865	0,074074	0,0618535	0,0801235	0,022224	0,0600245	0,100785	0,04799	0,04799	0,0642885	0,085366	0,12756	0,0743445	0,1214455	0,1222405	0,1057935	0,0399315	0,10377	0,0666665	0,117723	0,0710625	0,106138	0,1269765	0,1136365	0,031987	0,053849	0,1118385	0,0676255	0,086127	0,0922505	0,2955695	0,087168	0,4963535	0,1709425	0,026525	0,0847415	0,0991625	0,1157725	0,177403	0,0697675	0,089337	0,2443355	0,044729	0,068459	0,9386915
D02092	0,0420285	0,13779	0,4395555	0,1605835	0,2069915	0,181767	0,106074	0,1912715	0,305181	0,148275	0,9651185	0,219377	0,20685	0,11783	0,177591	0,1134265	0,1957065	0,228913	0,1515965	0,087985	0,212547	0,2925435	0,1971955	0,110353	0,2480515	0,0677025	0,2288215	0,139515	0,125256	0,178634	0,206787	0,217446	0,1836015	0,182016	0,03938	0,1757165	0,1344995	0,081705	0,108749	0,1362875	0,1466	0,1797915	0,1000985	0,257616	0,1590465	0,0450605	0,0558095	0,1431865	0,103314	0,132106	0,102448	0,2369835	0,0789475	0,0796605	0,132037	0,1592215	0,113848	0,0853465	0,0741455	0,048705	0,026316	0,0375	0,054054	0,0375	0,0375	0,0487805	0,132046	0,080145	0,173178	0,2128855	0,131005	0,295231	0,1480865	0,213266	0,19025	0,2375675	0,098757	0,0897435	0,1524645	0,2069675	0,166574	0,0881635	0,2363085	0,093235	0,2199305	0,0985655	0,1939885	0,1936685	0,130756	0,1995565	0,170253	0,2288245	0,124904	0,20171	0,154448	0,1509495	0,102439	0,148879	0,1134075	0,1918765	0,165171	0,1664045	0,21376	0,025	0,100011	0,083213	0,157395	0,428976	0,2295165	0,2415835	0,302403	0,159155	0,264723	0,23637	0,1724465	0,144935	0,1410155	0,143298	0,0804885	0,1288145	0,1398995	0,128802	0,1964335	0,225716	0,237569	0,2054	0,1929525	0,17553	0,1903265	0,144433	0,110496	0,0775515	0,128956	0,0699255	0,011401	0,1808215	0,163428	0,113661	0,1436305	0,2079815	0,130315	0,1639805	0,1723565	0,164366	0,0451485	0,179688	0,191412	0,091446	0,1786935	0,176417	0,111501	0,0798055	0,2036285	0,2080205	0,192677	0,132109	0,2188665	0,146265	0,136356	0,183961	0,133229	1	0,204605	0,124073	0,1875365	0,17094	0,0915285	0,1629235	0,121562	0,0814005	0,0420285	0,2085745	0,159031	0,159011	0,132322	0,2273595	0,222547	0,256335	0,1247265	0,2292025	0,205511	0,056818	0,2003975	0,3690065	0,106818	0,2226735	0,0447835	0,2220365	0,0926005	0,0898335	0,131026	0,1579715	0,1498795	0,1774295	0,1191215	0,2607205	0,1666325	0,1722615	0,1803965	0,1132	0,0487515	0,12879	0,2474075	0,173478	0,0680165	0,1505475	0,111556	0,1577545	0,0506035	0,120171
D02098	0,0037	0,1312615	0,13126	0,1058255	0,1230025	0,0949995	0,091349	0,1010775	0,1243355	0,0746735	0,210602	0,1304105	0,104375	0,1250745	0,160138	0,2113235	0,190224	0,26881	0,098242	0,03125	0,110867	0,149751	0,108658	0,091934	0,1082885	0,161225	0,1204615	0,09634	0,2868085	0,1331	0,0866035	0,164435	0,1069095	0,131645	0,095724	0,154214	0,060716	0,186528	0,189	0,1907295	0,111526	0,1006385	0,09645	0,3473655	0,166815	0,0712705	0,15187	0,0893385	0,056269	0,1813365	0,109129	0,136543	0,19581	0,100725	0,143765	0,0742645	0,242119	0,0969175	0,10136	0,069324	0,017857	0,0333335	0,0357145	0,0333335	0,0333335	0,048387	0,1477265	0,129965	0,108493	0,19029	0,1740475	0,1081585	0,0839935	0,11636	0,1487105	0,173115	0,028118	0,064516	0,199159	0,2422215	0,2266145	0,2111745	0,1994265	0,1909885	0,15448	0,157861	0,2878565	0,163307	0,2256875	0,2405345	0,0908515	0,199901	0,160378	0,0728885	0,0844485	0,115445	0,0842535	0,131972	0,0841435	0,107293	0,118781	0,0853205	0,1795465	0,0535715	0,100634	0,048387	0,10999	0,32675	0,42702	0,36902	0,38505	0,105431	0,29982	0,4442735	0,5076225	0,1178335	0,1284705	0,100719	0,07709	0,111296	0,1199065	0,077338	0,194117	0,1740035	0,1707775	0,165099	0,133208	0,133053	0,183752	0,0764675	0,117636	0,0250695	0,0985225	0,029587	0,00042	0,086963	0,283615	0,122962	0,238589	0,132492	0,07578	0,0992105	0,1690565	0,0755855	0,027307	0,1261855	0,164725	0,097449	0,1448195	0,0996325	0,0856465	0,0886105	0,8607	0,1085095	0,128011	0,0565975	0,189741	0,148834	0,3150605	0,1770515	0,216221	0,204605	1	0,0746505	0,17094	0,134516	0,119778	0,092565	0,063952	0,050435	0,145201	0,112016	0,071996	0,071986	0,08399	0,188302	0,10327	0,148068	0,089345	0,2317425	0,264602	0,027778	0,1149355	0,1137815	0,202721	0,1257555	0,1367	0,119449	0,086862	0,118426	0,079244	0,132827	0,1342495	0,204018	0,0749955	0,20711	0,1049545	0,1666765	0,0942005	0,108506	0,0791795	0,112605	0,1903365	0,1537065	0,0493145	0,0950745	0,1352055	0,067558	0,0832895	0,1867945
D02101	0,1204885	0,189152	0,093217	0,5839795	0,0646005	0,073204	0,08374	0,13305	0,105334	0,0803015	0,1088215	0,1180055	0,080292	0,046424	0,0701145	0,061869	0,0703605	0,0921685	0,058866	0,048194	0,0716285	0,11339	0,066895	0,040217	0,0824165	0,0681575	0,152945	0,0532255	0,058134	0,1123355	0,0999775	0,121391	0,0738295	0,0437785	0,037276	0,0862225	0,06256	0,0700495	0,0725535	0,0734965	0,0815575	0,075542	0,0538655	0,0438085	0,0831845	0,03125	0,0289855	0,031798	0,0515645	0,086443	0,039697	0,1322285	0,023077	0,063492	0,0716235	0,074394	0,0294515	0,133564	0,046984	0,0234375	0	0,007576	0,015873	0,007576	0,007576	0,007353	0,0789305	0,0741405	0,083255	0,0395525	0,0604305	0,0824795	0,1155025	0,060936	0,0761495	0,149243	0,081196	0,0555555	0,066171	0,1616805	0,074644	0,0672415	0,1205115	0,068693	0,089896	0,0393625	0,0985885	0,093318	0,0706275	0,083893	0,3000745	0,092246	0,084391	0,0357145	0,06679	0,0567235	0,041687	0,056305	0,037862	0,146123	0,0862945	0,07804	0,0809425	0,02587	0,067741	0,053409	0,070226	0,058066	0,0510595	0,0795995	0,096769	0,0950705	0,1001975	0,0438235	0,0503	0,127441	0,0967055	0,196545	0,23297	0,049102	0,054086	0,115145	0,1080435	0,1174145	0,1112255	0,077894	0,0775875	0,0707225	0,0691355	0,0983075	0,0643405	0,2378125	0,056608	0,0481225	0,0099965	0,1375685	0,080875	0,0806245	0,059124	0,0744545	0,0823025	0,218175	0,1266775	0,0818295	0,1698495	0,120135	0,1026155	0,0714285	0,074669	0,072724	0,0930655	0,077347	0,0657405	0,0510095	0,0970025	0,133354	0,109374	0,151677	0,0569505	0,1097945	0,0506345	0,124073	0,0746505	1	0,12326	0,323176	0,0289855	0,2212945	0,1398345	0,0737005	0,0460385	0,2744655	0,304883	0,307558	0,0716285	0,115583	0,1408675	0,1733275	0,0862245	0,1501815	0,0826845	0,0934045	0,1044645	0,0889125	0,0712465	0,101039	0,029412	0,0799035	0,101154	0,1087905	0,7526125	0,2705215	0,18862	0,18472	0,1351995	0,140575	0,0798835	0,132657	0,14918	0,1339845	0,0352115	0,066916	0,1621145	0,1118455	0,159805	0,0939055	0,049342	0,094378	0,021127	0,051644
D02163	0,0994155	0,0988155	0,261416	0,1029135	0,1174505	0,12707	0,0669565	0,2124445	0,1960105	0,1699985	0,191532	0,2502725	0,169815	0,106314	0,126504	0,076765	0,297723	0,2314535	0,1460345	0,128093	0,1512025	0,1698395	0,238883	0,0783115	0,12859	0,0813965	0,167803	0,0895415	0,1095265	0,1944235	0,2128585	0,331893	0,134981	0,0959285	0,0190835	0,198254	0,092454	0,0647165	0,073367	0,1012415	0,127135	0,132995	0,078548	0,1325955	0,2795695	0,0298315	0,031677	0,062428	0,110078	0,1116945	0,0890515	0,237196	0,0326085	0,0421465	0,123129	0,1745035	0,0772065	0,0202265	0,088303	0,023749	0,0965455	0,0944535	0,0825535	0,1130245	0,1249795	0,1763155	0,1059545	0,059308	0,1373765	0,086652	0,1042565	0,2303705	0,190491	0,1031415	0,134915	0,2207085	0,060646	0,042553	0,135293	0,1902895	0,1397875	0,070862	0,1638655	0,069084	0,18014	0,097998	0,194792	0,262542	0,079748	0,174271	0,1944995	0,1349905	0,241847	0,0499845	0,19425	0,1304995	0,1644165	0,10515	0,084255	0,116463	0,131835	0,145282	0,120775	0,0709715	0,099487	0,0486235	0,127826	0,1230665	0,151405	0,136447	0,245928	0,122293	0,209643	0,1417005	0,1894915	0,0865985	0,10592	0,115686	0,060971	0,0842285	0,1930375	0,1517015	0,706105	0,330141	0,6487985	0,173244	0,2571665	0,1724955	0,287578	0,2890555	0,086133	0,0365445	0,1168555	0,0457205	0,00358	0,140485	0,297223	0,192419	0,113921	0,2050945	0,078184	0,120675	0,169033	0,2246545	0,0273385	0,8240405	0,1655765	0,0412615	0,1664945	0,105383	0,0804305	0,06624	0,169324	0,12504	0,16032	0,142286	0,146366	0,136915	0,1184345	0,319085	0,067425	0,1875365	0,17094	0,12326	1	0,11567	0,074468	0,1233735	0,149755	0,107947	0,0308505	0,16801	0,137132	0,137107	0,115189	0,1549945	0,169316	0,1852145	0,0859585	0,170547	0,3131205	0,096468	0,2114165	0,288763	0,3331995	0,2138915	0,021888	0,2840085	0,1025805	0,237303	0,1118085	0,1159665	0,119839	0,258804	0,399989	0,2442635	0,246225	0,15393	0,106934	0,1789	0,029188	0,1154165	0,1863965	0,3116405	0,1737695	0,16052	0,0727875	0,1726015	0,029991	0,0569965
D02173	0,1001405	0,1893815	0,136079	0,5324365	0,1289465	0,1163095	0,0652175	0,180249	0,131957	0,1125655	0,175552	0,147507	0,124337	0,100315	0,0771555	0,087765	0,1021145	0,12819	0,081346	0,0666665	0,1025075	0,141135	0,0949335	0,091004	0,106063	0,101371	0,1653995	0,09398	0,12994	0,149032	0,1372685	0,163978	0,132708	0,0717835	0,057194	0,136021	0,1167365	0,0738855	0,080833	0,12333	0,1293715	0,10108	0,094735	0,1192655	0,112827	0,0839505	0,048157	0,04864	0,0704395	0,153375	0,0736145	0,123833	0,05889	0,1	0,079793	0,0779845	0,0427015	0,1427175	0,081625	0,067294	0,017857	0,0333335	0,0555555	0,0333335	0,0333335	0,03125	0,1076005	0,131205	0,132038	0,086782	0,10897	0,0965045	0,162165	0,109765	0,1078495	0,148301	0,07	0,13041	0,0668575	0,171891	0,092045	0,071902	0,1306495	0,0716635	0,129681	0,107498	0,11246	0,150792	0,1398945	0,13824	0,2517245	0,0783915	0,0543465	0,0555555	0,0740925	0,0588095	0,0874285	0,100065	0,0834085	0,2435445	0,13582	0,08818	0,1791465	0,0535715	0,079535	0,1057765	0,173589	0,11164	0,134467	0,10986	0,163029	0,1897035	0,159749	0,1198005	0,119745	0,1092205	0,0923405	0,186019	0,18809	0,111956	0,1169515	0,194798	0,131867	0,1763565	0,1385765	0,1608915	0,1222105	0,1207855	0,0992305	0,163052	0,0668725	0,2379565	0,050315	0,090909	0	0,18286	0,1026305	0,0800935	0,123535	0,1153755	0,149409	0,2025785	0,2139165	0,099643	0,092443	0,10302	0,1676695	0,096774	0,0807	0,1288765	0,0617445	0,0882355	0,130743	0,121547	0,1024645	0,1051505	0,1252215	0,2184665	0,14411	0,1401825	0,1227865	0,17094	0,134516	0,323176	0,11567	1	0,051082	0,1575565	0,138262	0,05	0,031886	0,2759905	0,1901625	0,1946875	0,108343	0,1129265	0,174112	0,213698	0,0737755	0,1170285	0,1118895	0,078037	0,1155355	0,1203815	0,0582775	0,1388185	0,0494575	0,1026815	0,1788745	0,102101	0,3546475	0,36832	0,218801	0,1535005	0,120805	0,197852	0,0897515	0,2111365	0,229893	0,209351	0,065739	0,1302125	0,154335	0,1287325	0,1681885	0,14584	0,0904155	0,067138	0,0451565	0,10648
