	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D02250	0,050535	0,117393	0,099368	0,051636	0,054572	0,093078	0,0764655	0,1197425	0,1129275	0,0606935	0,1106395	0,0785935	0,1219265	0,0781955	0,133804	0,1291655	0,100586	0,166072	0,1006305	0,12937	0,0420425	0,0797735	0,0735695	0,0930135	0,1859055	0,0982005	0,055226	0,0751365	0,1744955	0,137666	0,093705	0,079289	0,104053	0,1118355	0,1752255	0,1647665	0,0853435	0,188439	0,1536005	0,0961575	0,0664905	0,0794385	0,10965	0,11364	0,0650905	0,8183835	0,061211	0,1040515	0,08599	0,096553	0,1189655	0,1254215	0,137359	0,1077505	0,0789725	0,152491	0,1393455	0,1091925	0,106268	0,097819	0,1413845	0,2030875	0,1234005	0,147601	0,0463695	0,0571965	0,048169	0,089102	0,0058825	0,044506	0,1855665	0,087898	0,1118235	0,1061505	0,201659	0,041425	0,1018705	0,055636	0,09636	0,106742	0,1265635	0,1241885	0,190725	0,1195275	0,1281475	0,142149	0,157802	0,06555	0,0934765	0,179777	0,1586945	0,148999	0,1514545	0,1692925	0,1802155	0,1333735	0,0888615	0,0797455	0,087137	0,065214	0,079691	0,034276	0,0859635	0,181664	0,0944555	0,128899	0,0928435	0,19483	0,053503	0,0982255	0,2110585	0,0538715	0,0996235	0,0842055	0,1077415	0,1519515	0,1516195	0,1155465	0,104902	0,094269	0,1171465	0,124218	0,1543845	0,1616455	0,134728	0,1219295	0,1353445	0,093732	0,1530495	0,2641515	0,1548505	0,0999855	0,0643505	0,0929035	0,1649665	0,1041025	0,196887	0,0994985	0,0921865	0,1278715	0,1655735	0,0994735	0,091218	0,0997105	0,1335955	0,1055905	0,10371	0,1254425	0,0985715	0,1606305	0,113839	0,176233	0,1701525	0,187937	0,204735	0,1391365	0,0881485	0,1241575	0,160325	0,0980885	0,125507	0,0767235	0,1056925	0,0565815	0,8876405	0,149745	0,1129505	0,173307	0,152834	0,0800135	0,102382	0,09922	0,104604	0,1154595	0,1655985	0,1166255	0,101503	0,108197	0,0819405	0,1079855	0,099613	0,1606435	0,10397	0,112851	0,0989985	0,150371	0,080387	0,1142355	0,103156	0,170961	0,1028165	0,092788	0,1591395	0,048503	0,1427185	0,3474075	0,1053065	0,071924	0,102133	0,1053555	0,169411	0,149638	0,1124225	0,16243	0,202802	0,0885365	0,080209	0,149303	0,145138	0,0488875	0,1560035	0,1259285	0,1224455	0,1161445	0,1148155	0,1486345	0,1131205	0,136018	0,166685	0,1338695	0,1229725	0,138705	0,0971455
D02278	0,075	0,1859985	0,2044175	0,077225	0,093485	0,1919825	0,0413055	0,07481	0,0468005	0,0172415	0,2199475	0,0142855	0,05	0,1090985	0,0454545	0,1040505	0,1563355	0,0774475	0,064516	0,0609755	0	0,013889	0,074074	0,0689655	0,0605745	0,102355	0,0700365	0,1721425	0,040676	0,089175	0,0125	0,019231	0,0782635	0,0454545	0,064516	0,134953	0,0166665	0,022968	0,077286	0,0925945	0,064516	0,0407205	0,0694295	0,013158	0,064516	0,095897	0,033845	0,0666665	0,0142855	0,0619805	0,046875	0,067322	0,057143	0,048387	0,045178	0,083338	0,0394735	0,039196	0,066629	0,055517	0,0465115	0,077998	0,072809	0,053724	0,095238	0,0806625	0,0185185	0,0312485	0,025	0,0604465	0,0454545	0,0151515	0,034483	0,09104	0,1383905	0	0,0357145	0,1075945	0,02439	0,0245005	0,089007	0,060606	0,1205255	0,053207	0,0862135	0,146667	0,157108	0,0625	0,042857	0,097222	0,1674635	0,1699845	0,0650615	0,05361	0,1118625	0,068483	0,057487	0,086207	0,031686	0,045323	0,063791	0,017857	0,0355365	0,0393635	0,046875	0,172395	0,0823585	0,138065	0,040964	0,0142855	0,0598015	0,086155	0,0734905	0,03125	0,0795395	0,0375	0,0241665	0,00969	0,060606	0,31583	0,05496	0,029412	0,0096155	0,0333335	0,1001425	0,025	0,025	0,013889	0,0988875	0,0641025	0,163904	0,014706	0,059075	0,0747855	0,0271185	0,063125	0,121179	0,040886	0,0357145	0,0657895	0,034091	0,057669	0,0151515	0,077199	0,0365855	0,0330565	0,10665	0,034248	0,0872545	0,0985015	0,070903	0,069733	0,0817965	0,1265615	0,206163	0,068288	0,066207	0,144401	0,14917	0,089549	0,210751	0,0800455	0,0080645	0,1312015	0,149745	1	0,7437535	0,1743635	0,0925675	0,013889	0,09143	0,0547815	0,054054	0,064034	0,0620255	0,1046305	0,130081	0,0588235	0,074555	0,107166	0,051724	0,1079965	0,10177	0,0476005	0,1459505	0,0759255	0,077592	0,078735	0,0524655	0,034923	0,0899695	0,0208335	0,076087	0,08	0,05661	0,1049205	0,0886975	0,0714285	0,03125	0,078125	0,0348835	0,0547175	0,0625	0,1001025	0,1819065	0,2265165	0,0384615	0,0673075	0,1612515	0,0185185	0,0737915	0,0849505	0,030303	0,037323	0,16813	0,099595	0,039344	0,2913565	0,0444295	0,107335	0,054054	0,08678	0,034817
D02279	0,0882355	0,2047495	0,1906645	0,06307	0,0788745	0,1794895	0,02914	0,0634635	0,067356	0	0,2053445	0,015625	0,0394735	0,1203775	0,0487805	0,081253	0,1857495	0,057964	0,0714285	0,0657895	0,0208335	0,0151515	0,06	0,0555555	0,0580585	0,0927965	0,076864	0,175699	0,0436905	0,0814015	0,027778	0	0,0650625	0,032258	0,051724	0,125957	0	0,014229	0,065499	0,0837885	0,051724	0,0439335	0,048488	0	0,051724	0,0892385	0,02366	0,0535715	0	0,0506915	0,051724	0,079624	0,0625	0,034483	0,032169	0,0938765	0,0588235	0,018124	0,0620625	0,03993	0,05	0,068989	0,0751125	0,044085	0,111111	0,0664415	0	0,032936	0,0625	0,0907485	0,0625	0	0,0384615	0,089992	0,095014	0,02	0,11578	0,056269	0,026316	0,017729	0,078892	0,086207	0,0724185	0,05028	0,076415	0,10823	0,125046	0,0689655	0,046875	0,0882355	0,104659	0,158933	0,03943	0,0369435	0,1187515	0,0413735	0,062655	0,096154	0,0331915	0,0485685	0,0610065	0,0416665	0,038765	0,0365255	0,051724	0,13041	0,070727	0,0893715	0,0443515	0,015625	0,0509205	0,096392	0,080595	0,034483	0,0852535	0,0555555	0,00809	0,02295	0,0666665	0,423858	0,0747895	0,020408	0,010204	0,0357145	0,064869	0,027027	0,027027	0,0151515	0,0508185	0,054054	0,168406	0,016129	0,0660295	0,068135	0,0124405	0,0594005	0,0746925	0,0260445	0,0384615	0,0714285	0,05	0,037037	0,083823	0,080237	0,054054	0,036085	0,0929355	0,037278	0,0787055	0,0926555	0,0761655	0,0749055	0,088598	0,0936315	0,1084335	0,0413135	0,071068	0,1102975	0,104	0,064535	0,149047	0,088915	0,0084745	0,062875	0,1129505	0,7437535	1	0,107709	0,073696	0,0151515	0,0705665	0,033257	0,042857	0,054865	0,0517465	0,081423	0,122439	0,046875	0,053535	0,097719	0,037037	0,1013815	0,0921665	0,0361815	0,130974	0,067407	0,101976	0,0667045	0,0566065	0,037117	0,0816355	0,022222	0,0813955	0,06471	0,036856	0,0856795	0,0871285	0,08	0,0166665	0,107143	0,0375	0,059817	0,0689655	0,0928535	0,131306	0,154323	0,0434785	0,0714285	0,1164995	0,0434785	0,0588615	0,0758175	0,016129	0,0403455	0,1191	0,0889725	0,02745	0,251341	0,030643	0,114839	0,042857	0,0755805	0,038088
D02327	0,2027465	0,137812	0,126074	0,097312	0,0902145	0,108054	0,138228	0,119986	0,160587	0,113531	0,132859	0,1758205	0,1115465	0,0803675	0,1679685	0,154705	0,19914	0,1924485	0,268185	0,160098	0,0549065	0,131296	0,0921055	0,5059335	0,215774	0,150196	0,0745085	0,1521435	0,130729	0,1728745	0,181616	0,0868395	0,1292265	0,263184	0,22606	0,2612575	0,2514245	0,1247915	0,199547	0,1232715	0,141745	0,1036365	0,15839	0,121744	0,13994	0,1185605	0,044603	0,1965865	0,13266	0,206982	0,244048	0,2180945	0,1578515	0,2521475	0,117401	0,07286	0,165622	0,178727	0,181368	0,19677	0,3657975	0,303423	0,194003	0,160754	0,1636295	0,0657895	0,101215	0,162471	0,014706	0,0625	0,13419	0,1914535	0,091168	0,172795	0,237814	0,053307	0,0761225	0,0242735	0,114983	0,1018915	0,1998985	0,195509	0,309365	0,2392725	0,2561925	0,5645235	0,5117685	0,138125	0,1726925	0,298209	0,375317	0,121574	0,1726905	0,1765055	0,1964765	0,1689025	0,116421	0,1377295	0,131488	0,054346	0,149745	0,097547	0,1313235	0,101084	0,23137	0,131268	0,0613755	0,2922785	0,024275	0,0851855	0,1543965	0,0871335	0,1046195	0,104911	0,205332	0,1734535	0,053011	0,201565	0,211069	0,0820195	0,15265	0,210311	0,144511	0,1812495	0,273884	0,1866335	0,1677535	0,14295	0,2337085	0,207596	0,1052235	0,163862	0,129482	0,1238045	0,172745	0,172595	0,2105935	0,172441	0,135581	0,155235	0,218126	0,118278	0,136624	0,171394	0,1373215	0,2246275	0,1793195	0,163195	0,158018	0,0553925	0,136739	0,150787	0,1872865	0,2443065	0,108787	0,165215	0,117218	0,176387	0,244564	0,166015	0,219921	0,1047695	0,1012025	0,0454875	0,173307	0,1743635	0,107709	1	0,1643065	0,131651	0,246681	0,160634	0,198862	0,2172185	0,1363765	0,179218	0,171067	0,2431775	0,154086	0,2181205	0,172813	0,0445215	0,212184	0,1625915	0,1102765	0,133005	0,093969	0,117879	0,2020015	0,0964255	0,0778835	0,143261	0,2803335	0,1207755	0,1266855	0,138795	0,1695115	0,0897435	0,2418365	0,228409	0,226749	0,325229	0,2011945	0,148756	0,2584655	0,1040435	0,0843535	0,2472015	0,24173	0,0555215	0,1213255	0,3754095	0,177997	0,0683835	0,1906815	0,2359375	0,1025215	0,194313	0,214146	0,1988385	0,2091715	0,125315	0,0586955
D02338	0,0760605	0,152708	0,1206585	0,066024	0,1751595	0,1027535	0,078755	0,092108	0,164785	0,0906505	0,1289435	0,0899735	0,0877415	0,1048255	0,1369715	0,3242565	0,132758	0,160187	0,151782	0,1464935	0,0606635	0,120285	0,0857145	0,1213055	0,0845365	0,1912135	0,0646325	0,053477	0,1698875	0,168432	0,1105785	0,079105	0,2187195	0,157774	0,177522	0,2103465	0,132102	0,144235	0,158927	0,1362235	0,13754	0,10818	0,2204345	0,15095	0,118053	0,161766	0,0686085	0,2039415	0,1114435	0,136235	0,13048	0,2668235	0,1149	0,1343815	0,1797895	0,1105735	0,124216	0,104478	0,27627	0,111195	0,110473	0,1588085	0,0853075	0,1159495	0,0871385	0,090909	0,117845	0,102446	0,0166665	0,0857145	0,110115	0,0793375	0,138896	0,258835	0,342502	0,058778	0,1089355	0,0318405	0,1103125	0,0907205	0,109009	0,1859485	0,372288	0,136684	0,1911315	0,123223	0,1070595	0,1337765	0,1204345	0,123789	0,19759	0,0964525	0,18193	0,228075	0,153358	0,1627065	0,087306	0,20813	0,113832	0,0534535	0,070662	0,111604	0,093515	0,1363495	0,148577	0,1016015	0,11559	0,1511595	0,048871	0,159983	0,1946455	0,1673625	0,392945	0,1539115	0,259485	0,107754	0,062816	0,0601055	0,16041	0,0616025	0,21682	0,158736	0,0986645	0,1209365	0,0797675	0,0733425	0,209006	0,0735155	0,071455	0,172807	0,100585	0,077343	0,138256	0,2519205	0,2096365	0,4620645	0,131015	0,094335	0,129591	0,1636315	0,103595	0,0839485	0,0644225	0,062935	0,0878415	0,0911555	0,154788	0,097426	0,1387725	0,10819	0,1976045	0,2455495	0,107371	0,129358	0,125104	0,205033	0,0944785	0,0994535	0,122286	0,2371815	0,154005	0,2331955	0,0576805	0,045526	0,152834	0,0925675	0,073696	0,1643065	1	0,11638	0,3493635	0,3230855	0,142055	0,2424755	0,1614645	0,5631115	0,156742	0,2547595	0,3579305	0,119718	0,3181095	0,119276	0,1831535	0,188005	0,1037055	0,1808565	0,1306245	0,1194105	0,198502	0,1482555	0,123524	0,134405	0,147335	0,08101	0,097755	0,1370155	0,325835	0,0833335	0,0766775	0,108709	0,1063545	0,09676	0,1919705	0,125755	0,1566935	0,01019	0,09464	0,121098	0,12126	0,0757575	0,306073	0,2233605	0,1001405	0,0912485	0,145903	0,1534335	0,114124	0,1478525	0,1194	0,201302	0,16903	0,2148705	0,120513
D02340	0,0722935	0,099844	0,021739	0,0487805	0,1242395	0,0454545	0,14106	0,1321565	0,314998	0,181964	0,021739	0,2683915	0,076087	0,0641025	0,276734	0,1010485	0,196289	0,1787115	0,3377285	0,24755	0,1988695	0,7270755	0,0555555	0,171105	0,137587	0,111318	0,06055	0,064516	0,255935	0,077548	0,357555	0,080645	0,0941095	0,201633	0,165574	0,128985	0,1457565	0,1903115	0,1466215	0,0208335	0,0689525	0,2370935	0,1029805	0,125955	0,05296	0,087462	0,0652175	0,1296055	0,5539365	0,15916	0,2247825	0,18234	0,500693	0,2095685	0,166594	0,013158	0,4419365	0,2263405	0,126111	0,1588975	0,1236905	0,225326	0,126867	0,247358	0,03125	0,0757575	0,078125	0,161853	0,0172415	0,0882355	0,249145	0,306217	0,13313	0,128263	0,088622	0,1891275	0,130219	0,05259	0,2800325	0,215697	0,124555	0,166993	0,092006	0,1755585	0,1983235	0,2157245	0,250675	0,081623	0,2218715	0,169485	0,1064335	0,018182	0,122265	0,131808	0,123706	0,077083	0,13755	0,179002	0,091548	0,0708215	0,1888055	0,118923	0,162454	0,109785	0,3002335	0,145698	0,1987235	0,175862	0,075	0,109483	0,1286105	0,1196665	0,12059	0,152688	0,1864165	0,257997	0,1135535	0,170435	0,2346995	0,0142855	0,312841	0,195897	0,1883795	0,1641825	0,1941085	0,2954335	0,3440725	0,3018115	0,249706	0,130649	0,0185185	0,366985	0,1254745	0,112785	0,2348495	0,139785	0,140917	0,1109755	0,186005	0,120941	0,262935	0,0694445	0,2767945	0,232818	0,289943	0,2617555	0,1632095	0,3522685	0,085763	0,0924185	0,0756175	0,200261	0,2372735	0,179591	0,0711425	0,1274	0,145957	0,14216	0,1056965	0,1088055	0,0919435	0,11218	0,2156255	0,0637795	0,0800135	0,013889	0,0151515	0,131651	0,11638	1	0,090965	0,087691	0,3668265	0,1701435	0,151347	0,0922935	0,158289	0,2055465	0,07007	0,2493135	0,158405	0,0974485	0,196378	0,303055	0,0326085	0,0808815	0,2224615	0,0675675	0,159507	0,119511	0,0475415	0,2546865	0,2210285	0,169578	0,0936805	0,077021	0,125609	0,0694445	0,4428415	0,201994	0,272958	0,256	0,1722845	0,0992975	0,13245	0,0285715	0,078125	0,1936795	0,117939	0,130799	0,1088855	0,132385	0,3512095	0,1602895	0,109856	0,125877	0,147634	0,0125	0,120883	0,1493175	0,2336345	0,120198	0,251288
D02342	0,0721235	0,1243065	0,115475	0,0669155	0,146427	0,097781	0,1100105	0,0948795	0,122835	0,107594	0,1183	0,077193	0,1022725	0,1022545	0,155075	0,5082025	0,209966	0,267405	0,1465065	0,159255	0,062756	0,075325	0,1060605	0,21959	0,0990125	0,174278	0,081081	0,047093	0,1293795	0,2101675	0,113122	0,0625	0,2071605	0,153455	0,1289265	0,176512	0,1038155	0,1099275	0,184349	0,128666	0,168709	0,092974	0,354505	0,14014	0,1401815	0,101375	0,030612	0,22418	0,099378	0,16475	0,124271	0,4720395	0,109215	0,1282405	0,165484	0,076268	0,118451	0,11505	0,413598	0,124918	0,1671935	0,15962	0,1135995	0,112726	0,122912	0,09375	0,078125	0,114269	0,0172415	0,0714285	0,0925675	0,0662445	0,1144655	0,5409135	0,32333	0,0607335	0,090909	0,0375725	0,0779775	0,110001	0,126313	0,2108305	0,3274215	0,14034	0,276351	0,139425	0,194045	0,163842	0,116294	0,1378975	0,209166	0,1038075	0,2861085	0,2012535	0,1707705	0,233888	0,106319	0,137998	0,1095255	0,0652795	0,0836175	0,099975	0,131223	0,11803	0,1400665	0,0945175	0,0933345	0,172415	0,0276825	0,1138605	0,135762	0,140941	0,231469	0,141988	0,1838865	0,092919	0,033026	0,086405	0,118303	0,0483745	0,1187775	0,21004	0,0694015	0,114243	0,0763675	0,0799855	0,0670065	0,0613755	0,0587235	0,1131175	0,1077085	0,0645925	0,1670465	0,3344335	0,109862	0,323865	0,0938235	0,122407	0,106638	0,1352275	0,0717985	0,0694445	0,051652	0,0795915	0,076367	0,0914935	0,1058455	0,0798705	0,2256465	0,06	0,1935295	0,1655395	0,122523	0,1660305	0,0735375	0,278963	0,110973	0,0889005	0,13477	0,3844805	0,1354115	0,2568235	0,0501095	0,0520565	0,102382	0,09143	0,0705665	0,246681	0,3493635	0,090965	1	0,2663165	0,115076	0,253457	0,121905	0,49035	0,1782765	0,211055	0,4118465	0,0950145	0,191125	0,0666665	0,2224405	0,11462	0,1036335	0,2166715	0,102784	0,109495	0,128122	0,128071	0,112421	0,1332385	0,110774	0,0837635	0,170414	0,089328	0,5979355	0,102941	0,081681	0,1430215	0,0733165	0,144888	0,218503	0,1725285	0,191662	0,00372	0,060606	0,109811	0,1356425	0,078125	0,23024	0,221822	0,0869875	0,0790685	0,0844155	0,1441935	0,1085585	0,1203795	0,1450325	0,230682	0,163385	0,166287	0,097738
D02349	0,1184115	0,174315	0,0562435	0,081024	0,2824735	0,0508335	0,16113	0,1779265	0,0947755	0,0887645	0,0585735	0,08966	0,0983815	0,112903	0,0696875	0,190509	0,172865	0,173696	0,1340115	0,0913375	0,059263	0,085686	0,0833335	0,1085745	0,135707	0,2296435	0,0495755	0,041009	0,0993915	0,1601635	0,121066	0,0923325	0,1300755	0,146576	0,1410985	0,122045	0,17173	0,131676	0,1436615	0,117094	0,1399515	0,0890365	0,252333	0,2065755	0,120158	0,090354	0,037022	0,221702	0,087745	0,17409	0,1296865	0,2147595	0,097998	0,133555	0,188853	0,074439	0,093514	0,1190035	0,21348	0,1239905	0,1100315	0,22489	0,0757125	0,07458	0,1851045	0,0714285	0,122704	0,16621	0,016129	0,0833335	0,0903175	0,080133	0,0978985	0,169584	0,232194	0,0574405	0,0807545	0,0180315	0,083033	0,1335405	0,085548	0,191769	0,248322	0,16675	0,191827	0,132111	0,1225625	0,136196	0,12821	0,125625	0,209239	0,074099	0,316766	0,3127675	0,133631	0,3063045	0,142365	0,154277	0,1799505	0,0635635	0,1069135	0,1785105	0,0738835	0,1290405	0,1295615	0,0995465	0,118382	0,1056805	0,029324	0,110674	0,10115	0,2629235	0,2730155	0,22456	0,173247	0,07997	0,116415	0,0897415	0,1509445	0,030653	0,0784115	0,1852775	0,0740485	0,1303035	0,099998	0,0548435	0,081197	0,0718235	0,0809345	0,1680715	0,05434	0,078455	0,1765875	0,3358015	0,095741	0,4144175	0,095005	0,0926565	0,0756835	0,1281615	0,100685	0,091531	0,062865	0,0666685	0,0790615	0,0731535	0,130614	0,0837635	0,1296665	0,063395	0,157563	0,104615	0,097994	0,108515	0,0746915	0,2361435	0,178895	0,094473	0,082098	0,389008	0,2232485	0,2777815	0,052524	0,018897	0,09922	0,0547815	0,033257	0,160634	0,3230855	0,087691	0,2663165	1	0,113721	0,284406	0,124388	0,2980465	0,1638465	0,238922	0,372901	0,140083	0,17289	0,0670785	0,1869635	0,109233	0,054133	0,0900475	0,0835485	0,1591415	0,1414145	0,128226	0,078993	0,1060235	0,1453925	0,07855	0,105686	0,0720365	0,19966	0,081081	0,081143	0,120451	0,1039275	0,0752835	0,1994	0,117462	0,176193	0,019605	0,0748595	0,1304235	0,0775415	0,0735295	0,307275	0,261151	0,0902585	0,0896055	0,131499	0,1660865	0,113475	0,058565	0,0991915	0,154316	0,081518	0,162465	0,091515
D02354	0,06843	0,0862245	0,0652175	0,0536795	0,129195	0,077778	0,1342	0,137449	0,323696	0,16399	0,0652175	0,1916155	0,106383	0,111615	0,2555055	0,1220565	0,107491	0,1982315	0,477905	0,240087	0,114661	0,3991715	0,0789475	0,2613945	0,1791315	0,1789345	0,059524	0,090909	0,1980795	0,1202865	0,26279	0,0882355	0,125703	0,268594	0,1871865	0,1764945	0,159689	0,199615	0,1921465	0,074468	0,112625	0,2245165	0,131775	0,093629	0,096306	0,113806	0,0714285	0,195763	0,34491	0,239572	0,35495	0,1790385	0,6084765	0,3693595	0,2024315	0,0707895	0,5744775	0,206147	0,147797	0,167155	0,169658	0,28213	0,12815	0,2020115	0,0715685	0,1	0,0857145	0,17714	0	0,1043495	0,2749455	0,309725	0,1445715	0,1628105	0,1093985	0,11043	0,0690695	0,0675365	0,23643	0,1466365	0,150594	0,1950345	0,1133085	0,195454	0,2343935	0,210815	0,2094165	0,109801	0,286599	0,211252	0,16263	0,064815	0,149734	0,1283865	0,1603645	0,1063835	0,125906	0,170695	0,107122	0,0808055	0,18763	0,100305	0,2109295	0,1400485	0,3674835	0,160415	0,1621345	0,2342665	0,076067	0,099186	0,192463	0,124752	0,1147005	0,130346	0,2241035	0,280782	0,0715025	0,1474285	0,365621	0,0622055	0,3659855	0,150441	0,178044	0,240453	0,208139	0,247995	0,324049	0,4036965	0,213202	0,127515	0,0555555	0,33235	0,1138955	0,136383	0,2424365	0,144134	0,174798	0,114665	0,1979885	0,178643	0,231688	0,076923	0,1762735	0,2028665	0,3415655	0,2320005	0,159632	0,3709025	0,1240055	0,085653	0,109038	0,2391905	0,241544	0,1605675	0,0910285	0,155896	0,133285	0,107615	0,1461485	0,1318165	0,097838	0,135668	0,1750775	0,1124305	0,104604	0,054054	0,042857	0,198862	0,142055	0,3668265	0,115076	0,113721	1	0,212838	0,191505	0,1277565	0,1698965	0,5279375	0,097696	0,2895635	0,207283	0,0893565	0,1977795	0,4562735	0,076087	0,1298485	0,1901675	0,0897435	0,238907	0,1400135	0,1108845	0,2210525	0,31441	0,1496175	0,1029015	0,089511	0,15933	0,076923	0,3626695	0,1439205	0,2397965	0,354406	0,20063	0,118914	0,1560005	0,025641	0,0857145	0,2789515	0,1480675	0,0722795	0,1378115	0,186465	0,417835	0,1646225	0,140877	0,154824	0,1948205	0,0625	0,1513605	0,1830265	0,3145935	0,172512	0,177892
D02356	0,0572365	0,155045	0,0777425	0,074295	0,138678	0,0759425	0,0631345	0,06437	0,1907145	0,140515	0,0806275	0,133035	0,129032	0,075075	0,218916	0,1923265	0,107845	0,186757	0,2652965	0,2209685	0,0485065	0,1464985	0,109756	0,20004	0,2042465	0,148727	0,06383	0,046191	0,167734	0,1180285	0,125615	0,08922	0,1149885	0,2209	0,140817	0,2046155	0,195955	0,173476	0,187162	0,095158	0,1373065	0,114919	0,118051	0,0952765	0,115275	0,111289	0,0281785	0,26535	0,122881	0,113085	0,193885	0,1777165	0,1941285	0,199517	0,153582	0,0676695	0,200423	0,1367695	0,162095	0,1388045	0,1567665	0,1807345	0,122666	0,13071	0,0749525	0,0714285	0,10668	0,100285	0,026316	0,0555555	0,1337955	0,118699	0,082042	0,215868	0,257131	0,0472295	0,056818	0,0189215	0,168428	0,122836	0,133049	0,219317	0,2683925	0,1525575	0,25296	0,186603	0,141365	0,134061	0,15369	0,2016195	0,251561	0,0648185	0,2102975	0,1968605	0,1352675	0,166748	0,0738	0,1963865	0,3190095	0,040247	0,103521	0,12407	0,0940135	0,1214325	0,2184775	0,0754415	0,0968355	0,134234	0,0185185	0,0874765	0,1569505	0,130769	0,288452	0,1197525	0,326805	0,13191	0,0296885	0,0879325	0,203217	0,0348835	0,158315	0,1978715	0,122249	0,1774975	0,106606	0,1065185	0,119185	0,122592	0,1008895	0,146894	0,066452	0,130512	0,0922435	0,172455	0,158949	0,2173565	0,1077005	0,1228115	0,099878	0,2080845	0,1593665	0,0885105	0,116624	0,1621275	0,150402	0,1134155	0,159625	0,1479335	0,111699	0,0409835	0,137607	0,212975	0,193651	0,1351475	0,0415715	0,2174245	0,0745365	0,085528	0,1337345	0,146825	0,1164645	0,1646	0,0927645	0,038168	0,1154595	0,064034	0,054865	0,2172185	0,2424755	0,1701435	0,2371965	0,284406	0,212838	1	0,128296	0,2292	0,1952	0,267192	0,22387	0,18659	0,236841	0,044643	0,376782	0,1772945	0,0792175	0,117352	0,10184	0,120561	0,238662	0,1207795	0,083624	0,1415965	0,190457	0,0629	0,125831	0,0855875	0,1984335	0,107143	0,1332925	0,2124085	0,164585	0,143667	0,226355	0,164061	0,1907955	0	0,0731705	0,1882345	0,134445	0,0465115	0,181615	0,2009945	0,155022	0,0631875	0,124935	0,1263565	0,1084585	0,1087915	0,1966785	0,187398	0,14351	0,221595	0,0915115
